Source,Target,Label
2930610,3464231,1
652304,4449840,1
613207,3246839,1
4822675,173140,1
1814709,656928,1
4627221,2465780,1
1177513,3778198,1
3457363,1692773,1
4548429,4268239,1
2467847,1287450,1
4714705,177068,1
284214,2709991,1
1553154,1621187,1
776128,3362545,1
2422387,1553232,1
4534064,2635670,1
3809045,3016475,1
4061433,1810185,1
581111,3314815,1
2577006,4070845,1
938861,3997848,1
4575690,3541155,1
3862459,2208019,1
913152,2272176,1
4106501,2403692,1
4204344,3996260,1
2886881,902882,1
2308770,4368986,1
351521,3346203,1
235431,1980903,1
3064046,1139467,1
683763,3299747,1
2310512,4207203,1
1899501,3638272,1
3544054,4788521,1
769242,3823905,1
185127,2432052,1
2710004,2525795,1
3636772,1162646,1
2506224,3324390,1
170530,4286907,1
2491020,796007,1
1582613,4479083,1
2974194,580632,1
2942913,3818042,1
1819017,1824222,1
3504981,4595086,1
3861259,3886121,1
4429667,1388590,1
4828511,3835052,1
4101755,2356920,1
4247559,3233358,1
3214278,133525,1
2264997,4093842,1
2169041,2373282,1
4024631,824153,1
2848634,3068804,1
3823546,2062130,1
2535669,3466523,1
2134565,1985636,1
1166014,361201,1
4115120,4001674,1
1050589,4831402,1
3413205,1178789,1
1669260,867231,1
881446,2896906,1
481540,2218663,1
476615,2797422,1
4378784,1501197,1
1387614,4700413,1
661981,3176653,1
172144,1210272,1
1269260,2170094,1
959682,2508665,1
2333964,4493825,1
3147764,3472491,1
2401360,4276663,1
2941880,1062390,1
1754436,935937,1
1529434,1965343,1
852898,652827,1
3560521,661185,1
1426656,3981034,1
3853546,2349890,1
2737233,1744083,1
2212117,3334899,1
3094886,978797,1
99494,4688795,1
2758250,1807750,1
2823755,1562460,1
4649206,2182167,1
1147991,3965640,1
1294809,3486152,1
4823238,2962391,1
1366113,3604382,1
1764736,2932716,1
1795537,1051136,1
4128889,1241159,1
740261,4241043,1
4616807,111846,1
3510047,402246,1
1998231,2177914,1
16401,459406,1
2410188,1012090,1
1240423,935994,1
3171852,2845750,1
3483424,1477879,1
685394,775768,1
4519298,486279,1
4114881,4286410,1
3098549,3471015,1
1747240,3206186,1
1325277,3704614,1
276069,362431,1
604556,1283161,1
4050373,4280429,1
3012284,1219913,1
2578542,3153097,1
2137186,765601,1
4710180,2101379,1
2388735,2259742,1
4517765,1438669,1
973556,1445412,1
2722942,3065808,1
1159698,4403358,1
1996033,1182655,1
4010957,577401,1
3632243,886729,1
1992276,1151593,1
668325,2609751,1
4083551,2111916,1
3571584,2318025,1
1121558,3500641,1
3119148,178163,1
2203594,1359689,1
130129,2877022,1
4691310,3848803,1
2956553,2317782,1
4490745,1869176,1
4801594,1091793,1
763217,330113,1
3127986,4543639,1
3451450,3924156,1
583280,2162558,1
1062058,606663,1
4782074,3841523,1
4793834,835556,1
4295064,4558617,1
3625953,3607565,1
1094471,3048471,1
854077,3361377,1
3294020,3382479,1
2584550,1812508,1
3188679,543652,1
3541530,1485684,1
4014871,1249227,1
4799148,2323475,1
995616,820259,1
3590546,4658764,1
2988258,3421046,1
2878513,4762868,1
2633482,556195,1
2422000,1193983,1
490279,780562,1
1542348,902000,1
4512746,2442401,1
3369190,136837,1
3052059,1858336,1
4710206,3269693,1
2608984,672795,1
4528658,2283824,1
1947855,2176138,1
711442,4547438,1
1343481,1039932,1
836890,4075344,1
137847,3345595,1
541565,2537292,1
439041,2972373,1
2774344,4727138,1
4492038,527267,1
3525386,631306,1
1712456,1015490,1
2345899,1833344,1
1955040,3093668,1
4586549,4583288,1
2662609,1343356,1
2105813,3333852,1
1496049,1028625,1
2162608,3203581,1
3873768,789138,1
2818570,4166743,1
4409369,324083,1
2423135,3922168,1
4513337,2592760,1
1036596,2766550,1
837658,335235,1
2614169,2862019,1
3898535,4475520,1
2448456,45460,1
1789632,4601763,1
1628713,4176285,1
653266,4360684,1
1227396,1333354,1
2533194,3944761,1
4198771,4315538,1
2741500,1378403,1
3064900,1704919,1
2828297,1262019,1
1340794,3242916,1
1601752,4572495,1
369071,853950,1
1938935,3998901,1
1734511,295471,1
2099644,4840971,1
1732261,2696226,1
96348,108198,1
2347332,576214,1
689519,3026098,1
2745294,3837696,1
2842419,3132939,1
828696,3808061,1
4418346,1877793,1
2617029,4389353,1
1279997,4217216,1
2169574,3260084,1
627431,3480840,1
26269,3852623,1
1085716,2279458,1
3978787,2002261,1
3051623,1394578,1
4713932,1541628,1
4343629,355422,1
3022422,4409624,1
116271,1105932,1
3055449,3447584,1
2450241,2700675,1
4336001,1529464,1
3060653,1847247,1
4683905,2972710,1
567662,1726918,1
4334547,3753208,1
290541,4058090,1
2366971,1329428,1
3469410,3489998,1
2207944,30019,1
4640946,3124275,1
867154,1766460,1
4780882,3286336,1
1812837,4517273,1
3428477,68756,1
3745112,921477,1
3421325,728135,1
4377464,4677075,1
3252783,4242627,1
2366971,265794,1
4368212,2798829,1
81468,380817,1
1884912,3575966,1
1289767,4396162,1
2512911,4519518,1
749690,576919,1
4247921,3698687,1
842427,4347654,1
3605845,2301649,1
3272790,2605892,1
3440461,176013,1
3778612,42924,1
3810367,3527779,1
2648703,3757401,1
2193465,2671116,1
2420269,2947840,1
4193551,360374,1
2587505,1794627,1
1201348,893343,1
3577332,3888746,1
753076,3438576,1
611927,771465,1
859039,2130665,1
4784726,3622297,1
3378452,2626581,1
3134235,898012,1
138553,1533961,1
2858542,3856198,1
2670707,853075,1
215813,4424034,1
3641113,146243,1
4221988,3891144,1
1459957,3869680,1
3689961,1261425,1
3896019,1622453,1
2597035,686031,1
2241640,3753208,1
181238,1748843,1
1796194,3316320,1
3150561,2047405,1
3754637,1540366,1
3925928,2481577,1
2251428,4222137,1
1459082,2067843,1
628898,967226,1
3701452,4012368,1
970864,55569,1
4563180,110889,1
1083911,204760,1
2196928,2127314,1
1436274,3538873,1
18762,4316464,1
670587,1766965,1
141651,506428,1
1481469,4727647,1
4563485,2472993,1
1083927,451620,1
2915618,20762,1
978445,1638720,1
3945851,3702208,1
177,2933593,1
727871,4861717,1
2682210,1081551,1
155232,2776375,1
1017643,2495070,1
2319907,2795117,1
3885279,659303,1
1636298,3157775,1
4713932,1703749,1
950719,732335,1
3862871,281546,1
2745713,3739952,1
3519730,1106795,1
2365613,10943,1
782912,4072032,1
4777233,1072516,1
3709824,1326428,1
2125633,1164306,1
4481730,405174,1
4423456,748791,1
2974559,4009137,1
752618,2218254,1
3259317,3020256,1
4828247,3409322,1
201193,4211506,1
4209323,3219037,1
4860485,2152523,1
1299703,1498826,1
1682380,2838939,1
4806747,922008,1
4093143,1802072,1
1129746,2796312,1
4061237,2945264,1
3377276,380218,1
2495476,2697503,1
4442379,2604284,1
4026913,3063587,1
3237295,4007870,1
2196928,1628514,1
135231,4467395,1
1668728,3626350,1
2598915,394706,1
1669303,639998,1
4183828,1885669,1
2294757,944456,1
2044558,2018881,1
4195700,3256406,1
1179983,1076732,1
4842916,2274722,1
357651,78950,1
3616798,1287372,1
1546408,244891,1
762948,658631,1
1546600,1682795,1
1025098,2163332,1
2704028,4011454,1
2828297,3438939,1
3832385,838077,1
1317538,3011333,1
1881008,2586974,1
4607661,620756,1
4633540,4529981,1
282129,2035968,1
769675,4217881,1
4332477,1809926,1
3957027,3731572,1
2399023,2363489,1
2593248,3853335,1
3041416,682715,1
3777846,71046,1
312080,3015659,1
3235182,4509850,1
2878604,1545977,1
823361,3651179,1
4526732,1105493,1
19461,2127580,1
3127270,763688,1
4090257,4489291,1
402494,2721855,1
1155303,97725,1
3279718,4530077,1
1612332,971052,1
3237295,4152494,1
1530138,1530617,1
3057065,3370172,1
4646631,609856,1
2509737,1745305,1
4123059,2172877,1
4456259,3145640,1
118180,3211788,1
3410018,283737,1
3240322,714196,1
2390121,323558,1
1800242,2682578,1
3961360,4001522,1
3096800,3370037,1
1804173,3489051,1
1131098,2745835,1
1008737,544080,1
3134736,4303190,1
2276162,1200634,1
493871,1102748,1
2043095,3339948,1
155547,858343,1
4529338,3687854,1
1269853,4736669,1
4435343,4536571,1
1160042,2006438,1
1910883,4135599,1
3625953,245065,1
639998,1142990,1
2672254,2810712,1
493511,3224519,1
3310125,2291692,1
3609911,2606607,1
157174,3310864,1
4111167,2159151,1
3981914,3301974,1
4632823,1129338,1
4033337,3153955,1
2825577,4164868,1
2292565,3492016,1
3925928,2236284,1
1194724,3704941,1
679485,3543099,1
4125891,2794818,1
1756725,797830,1
1223970,3783768,1
970793,2397233,1
2382736,4459901,1
863215,2746150,1
1804869,2174009,1
4648115,1726425,1
533097,1130763,1
4456708,4353802,1
3082079,1119371,1
1364801,2680663,1
1831911,361802,1
3788402,886382,1
4326790,3567550,1
4238451,3516014,1
2356664,3220400,1
301766,1426209,1
1350122,2739103,1
2901637,1726425,1
3513914,3753233,1
462477,805360,1
4648736,2109675,1
4343207,4003139,1
3581640,2338562,1
2592604,4057043,1
2974760,4253538,1
1540930,2652639,1
4845968,196260,1
1179164,2641167,1
1700044,3241251,1
2282519,2052425,1
3235589,415729,1
1209521,3587584,1
1212419,4818265,1
4755228,3997049,1
1483946,3338574,1
1955904,1145179,1
3146342,2197919,1
2668270,3437533,1
2555403,354904,1
363569,4615672,1
2931617,3072402,1
4644998,3635511,1
272941,1820103,1
2157381,2635670,1
3675399,4600480,1
2164178,281326,1
447388,2938128,1
1106007,1496231,1
2069064,2899488,1
1372833,4576767,1
2603139,2860962,1
2254950,1074475,1
1099489,1292373,1
2292499,525971,1
3010439,4573638,1
1984699,1725709,1
3257773,1714378,1
1170128,1368602,1
3655473,4537563,1
683763,3538670,1
3472565,4154414,1
4125891,2794818,1
619507,2523568,1
385276,2258490,1
1004913,1387890,1
2989322,2516660,1
3081555,564645,1
3844951,1661023,1
2517243,4535593,1
3419800,1278508,1
1599578,3059256,1
2671478,4504994,1
347640,2979729,1
3640869,1824994,1
2134036,3961387,1
3229735,4109330,1
2630448,2474385,1
4731354,277804,1
2691725,1832821,1
1074105,548721,1
2825457,3905865,1
4236044,782837,1
1792979,2154273,1
194265,1131279,1
40331,1063379,1
2694463,835648,1
3323724,470082,1
3293179,2799941,1
426151,2672578,1
4408955,3842921,1
1007677,2956553,1
4438844,3610323,1
2514271,966508,1
1737846,2816690,1
4458676,3551774,1
517497,4181807,1
3819344,3952544,1
2052207,2390187,1
4160625,402971,1
2381857,2792391,1
4152569,4585930,1
4021807,790259,1
1373486,4711926,1
3333758,3521384,1
4509843,3233316,1
3732162,3621554,1
3660943,2862418,1
295156,3020156,1
559604,3968036,1
3081325,2250886,1
4424109,3632401,1
286966,2118093,1
4654551,50530,1
1776708,2059086,1
1689957,1462300,1
4817753,4245017,1
1047192,4237427,1
2828183,4508038,1
2842893,2205170,1
2575015,730560,1
123958,3901503,1
1047243,1266516,1
2661113,2270410,1
1326906,2997398,1
3266994,2846465,1
415521,953230,1
1931612,1724522,1
1198603,3719093,1
2678804,887037,1
1009954,3904383,1
33832,4217558,1
2072729,1821035,1
1723360,334733,1
4222789,2435717,1
1810293,3757536,1
2159151,2365600,1
3459643,1576621,1
3550346,2901112,1
3392698,4027517,1
3413134,227561,1
1567043,627358,1
1639098,768269,1
1312530,862336,1
18762,637616,1
1086877,4756462,1
3682366,2683405,1
2177848,65840,1
4025713,2173241,1
3198053,689288,1
636743,1512774,1
287252,4653705,1
3436133,3540986,1
1179906,2089459,1
4863917,991494,1
172144,3551620,1
3404181,2757277,1
1390907,3145638,1
728300,4433005,1
1557086,3745149,1
3708924,3571806,1
200776,4648614,1
1661191,1238564,1
989180,3938255,1
3866209,4563684,1
4714238,1119397,1
4731914,2685765,1
774221,866252,1
3628335,3814168,1
155502,1025098,1
1069515,3524080,1
462267,2205170,1
565180,2077597,1
3909217,1773375,1
3708550,720128,1
4419890,1650520,1
3833992,1400851,1
4378584,954145,1
1575124,2773112,1
1818152,2322491,1
4716422,4698510,1
1935150,2833574,1
3510439,3286987,1
2301466,1454342,1
975457,1209171,1
3251806,3950809,1
1625,172659,1
917964,569746,1
1683313,3505757,1
1270675,1666937,1
1499173,3976063,1
139060,32410,1
4060074,4304439,1
4264108,1167749,1
280426,983843,1
2420785,4647955,1
432595,3333809,1
4780185,4446524,1
2526379,991603,1
1710654,1142005,1
1652970,3869561,1
2151493,4533796,1
1970683,3978787,1
665394,392267,1
3002029,4516410,1
1806155,2653574,1
4847103,1849680,1
4829448,2690817,1
1227396,2017924,1
130538,927492,1
1039890,3854464,1
2436470,3962050,1
3025199,1817393,1
1360734,4295176,1
512378,4298330,1
711882,4525057,1
2794467,212725,1
2420269,3254248,1
1493489,3407959,1
2998451,3487259,1
400423,430967,1
3333510,1114722,1
370177,1283906,1
1276879,1698119,1
3096733,3005702,1
2761141,1334065,1
1967702,4033543,1
3076504,2564548,1
4736404,232646,1
4318313,724650,1
1073019,3559115,1
3240322,2294083,1
36074,1308199,1
1527130,1963982,1
4621697,3402731,1
2615574,2588447,1
2679835,1998286,1
1571087,3614569,1
1579729,1579273,1
268540,63674,1
639998,525690,1
1185502,485616,1
4351619,4814544,1
4751381,501583,1
273363,1740026,1
116422,1618952,1
3309976,2449561,1
933662,3618100,1
2675471,4272512,1
517327,1255199,1
1275916,4657951,1
2007581,1719848,1
226040,3987380,1
4603640,1825916,1
1641702,3883660,1
2801896,1730742,1
2567016,1732279,1
298014,3023881,1
651438,94217,1
2380402,1538618,1
2466548,816770,1
3869926,4819250,1
1108897,4835247,1
4843162,2582360,1
3715857,1392121,1
4618294,91102,1
3524438,2766232,1
1692218,3479501,1
4836385,3829198,1
4204473,1630555,1
3291396,3938282,1
2802696,2557141,1
517644,160338,1
297308,2401164,1
1412416,3998074,1
3604698,1199163,1
4491388,4088234,1
4479954,4098064,1
3732162,2817429,1
4214515,1252520,1
2021878,1012160,1
283814,3352332,1
3028370,1695288,1
3962542,4538795,1
402638,4693243,1
3648736,4469674,1
1643312,4595289,1
2276080,4520863,1
4671746,3268592,1
4091184,830776,1
3028371,199188,1
1227855,872400,1
3991173,2051518,1
760577,3409021,1
2381188,1943079,1
3254450,2937827,1
3663521,3806560,1
1195811,1971592,1
909856,2498966,1
4318206,3472142,1
384714,4762204,1
3577056,3337818,1
573281,4142764,1
271575,3415302,1
1715288,2482957,1
4685793,3285617,1
2082704,4157449,1
197541,1634882,1
3008648,506428,1
4134234,1800519,1
546459,2117561,1
4411870,2915608,1
2319779,4025359,1
1440153,3214893,1
3169919,4791049,1
2367290,4136313,1
340160,2454804,1
4282184,2821374,1
400553,1927345,1
3732162,1258203,1
2284434,3500786,1
3269256,4723385,1
1024246,1424572,1
3561542,2955160,1
4822151,4258415,1
2204661,1368963,1
4779074,4066767,1
1676923,126570,1
5908,2303045,1
775253,243499,1
2025782,775253,1
4268767,3635941,1
1312619,3515716,1
2042595,4093168,1
3583148,557514,1
2542968,331598,1
1082013,1787023,1
877271,114147,1
1998639,1229247,1
1961110,1228370,1
858791,1064154,1
2543565,3115755,1
3229886,4763171,1
507388,3362799,1
4070085,3068418,1
857872,1527276,1
3134736,3520853,1
3299016,2483494,1
3870873,1252895,1
2338088,2762557,1
1924971,1541700,1
2745433,3682015,1
4753266,2075015,1
4176110,4427428,1
1251869,114253,1
430147,1004419,1
462267,1533225,1
4393406,1246477,1
742626,4855480,1
1236748,1226439,1
884577,4372032,1
3926071,1233512,1
4424632,564218,1
3640509,3138966,1
3502068,3654796,1
3797377,2602085,1
2404411,4651400,1
3933095,2757766,1
4090769,259144,1
4163106,4225312,1
4305442,2752624,1
3877668,1715701,1
484158,2732377,1
2182964,1774237,1
2399823,2209969,1
1622026,2905583,1
575638,55290,1
3018376,2614169,1
4771682,2993188,1
486069,462205,1
4109624,2181765,1
360880,674906,1
1059374,1829088,1
3158596,4185021,1
19461,4326063,1
125780,813396,1
3365548,2207548,1
924171,658199,1
3610407,314553,1
2902190,703382,1
1411842,3709823,1
2891979,4058687,1
2998026,1622936,1
3768808,3883579,1
59376,2896641,1
3073955,2477256,1
1032491,1365298,1
795811,4811374,1
4390232,3477651,1
985965,4260435,1
4862088,1552935,1
3075383,775349,1
3996838,4125922,1
2773780,1859013,1
3532061,2892590,1
345633,4135599,1
1065750,4727207,1
91207,3573248,1
3198053,718699,1
1600268,1325035,1
3174466,890514,1
1309321,1667707,1
857055,2246962,1
3791201,4434869,1
1955643,3849783,1
1738980,959200,1
1373960,3432112,1
2385383,2787770,1
2682050,1656853,1
4747661,637966,1
1522192,1465549,1
3219384,3072735,1
3351601,4794238,1
1783006,4768626,1
3651179,4606761,1
2560175,866888,1
4487359,1469673,1
734050,3037108,1
3888782,4107274,1
3386313,1509206,1
1250668,2682951,1
2211425,2882218,1
914388,1265706,1
4684201,1312847,1
365267,1969903,1
4779074,4651490,1
90741,4234972,1
3519285,1858077,1
3069997,135200,1
4799011,687024,1
405955,2430090,1
949099,2765056,1
2321696,4073343,1
4315100,2166456,1
1769708,2000240,1
1682211,1261453,1
117943,3442529,1
3429484,1500815,1
4116385,2478961,1
491971,183032,1
3909136,4320480,1
2612638,451385,1
1557718,513747,1
207338,2484281,1
1110514,341058,1
1967702,1390793,1
4219479,325358,1
4597927,205146,1
2656829,3529009,1
1892251,366638,1
525455,3643480,1
2728236,2342790,1
2042396,1290406,1
4002395,2676303,1
379662,832054,1
917487,990516,1
340160,1059085,1
3863056,4775766,1
1780719,1713738,1
2169041,2391752,1
2679316,1702802,1
1190435,1165999,1
4485981,1036145,1
4679513,4825418,1
1392958,3634186,1
4728394,3317499,1
2380084,2249499,1
2355986,28663,1
330808,4302632,1
1190760,2454092,1
2968010,1337853,1
736311,1477879,1
1306682,788933,1
2286612,661185,1
142443,2846605,1
705603,400409,1
4599065,3512369,1
1745499,926482,1
817110,4719344,1
4455512,4851400,1
2179869,4539413,1
2258757,2581956,1
4011312,1974945,1
590756,4049767,1
4418645,4467395,1
2024753,4233431,1
2033773,2995131,1
1722972,2985265,1
1198603,1382826,1
2428341,4292099,1
970864,3925525,1
1866569,1591315,1
2733879,4822084,1
4123281,2424765,1
160832,914350,1
282382,797173,1
1922399,2862019,1
3301352,4704543,1
493511,1130878,1
227345,2553230,1
2045868,4238001,1
4419302,2768395,1
4808177,3575966,1
2553142,4817062,1
2075750,400553,1
4552666,1688592,1
2480345,4861147,1
4031829,687924,1
135188,1906552,1
2458886,903524,1
3994751,4326133,1
2451152,860736,1
4168285,3153707,1
25053,3539185,1
638043,1950759,1
1354944,403146,1
2437017,3750187,1
2503056,2343253,1
3398118,1066689,1
1677932,3603938,1
4723755,4189359,1
4394985,757117,1
4041270,258720,1
4246791,1388590,1
349289,1079266,1
2836951,2990224,1
988778,2927512,1
2015479,2619,1
79199,4679045,1
1718315,89805,1
3450448,4384933,1
1943094,1244713,1
840239,4525735,1
4352744,1330301,1
3682653,1596160,1
1532016,1171914,1
3973316,2510788,1
4416308,2004231,1
768269,3361377,1
866357,4756548,1
4365824,2283282,1
384714,4744064,1
256532,1950562,1
4373406,2978333,1
4209684,4038309,1
4642083,4845292,1
4598624,294006,1
2973100,2101844,1
1330301,453001,1
2895033,4760667,1
4408813,3084329,1
4350242,1462439,1
3789292,4651264,1
4281695,4388886,1
4019426,2429426,1
1632390,3056533,1
4081509,1341640,1
2977499,1411138,1
1584171,873,1
487772,54560,1
2378180,852898,1
2449591,4766534,1
2635438,4673562,1
2751572,522848,1
3276259,4159277,1
1332666,271431,1
2649946,1349492,1
4801806,2276211,1
774741,4328886,1
539193,2402866,1
1914964,3570299,1
2645062,4607569,1
4381900,3050644,1
2537558,4130284,1
4141746,3915485,1
3154825,4607512,1
4249392,376666,1
3366362,4296538,1
4193311,1673297,1
3290776,954784,1
4219307,3070170,1
40000,245188,1
617168,4863541,1
3417807,4738916,1
742626,2827436,1
386424,668922,1
4745146,3378228,1
2707078,1783813,1
1195007,786930,1
1218330,3016087,1
3736564,3225310,1
939448,1006815,1
3945501,1613948,1
3266897,3192812,1
3140664,2278793,1
22919,2859825,1
2507725,4321895,1
3852178,2362460,1
2689036,2397932,1
2534478,1424765,1
3475703,3483305,1
1031168,1457328,1
155547,3980944,1
1546171,4594751,1
1483062,2461868,1
1373960,3460019,1
1965817,67195,1
1430810,2756336,1
229367,4070900,1
657045,2067517,1
652717,3953718,1
8722,4237266,1
605993,19017,1
2153787,488589,1
3151252,2911253,1
25317,4819372,1
3768484,227886,1
4852775,4743286,1
1429664,1212871,1
4794222,4702025,1
616799,3861721,1
1139873,3080344,1
2071669,4251447,1
326390,465154,1
2870581,2723351,1
359225,293274,1
4318994,4273690,1
1241159,3488621,1
1179906,4185689,1
4824678,4088634,1
179054,812475,1
1058624,1841382,1
1732439,4450947,1
4572307,3877282,1
2870711,2471726,1
3826631,2681559,1
4114501,3613161,1
2968840,2048616,1
2434030,2001742,1
2916918,20611,1
1006924,1636860,1
4662054,3337004,1
4096280,1105040,1
3413134,3416792,1
1205496,1143655,1
950702,4555117,1
1808143,1870397,1
1595179,1605589,1
1776854,279280,1
2623212,3340676,1
2241489,4319566,1
3282190,3593681,1
2267131,4031549,1
892743,116934,1
2677230,4070195,1
842930,4484920,1
1188411,2381188,1
984186,2669449,1
392770,3135425,1
3045484,3367289,1
3408985,3884782,1
2885592,2329938,1
2588832,308837,1
2184341,826915,1
1812281,2621934,1
1079835,4443199,1
993120,4781659,1
3080932,768261,1
275059,3141618,1
4740851,3264454,1
1239708,4194316,1
4858522,4406571,1
1755272,3541155,1
2406911,2848728,1
4232568,3273628,1
1490274,2978753,1
3301958,3456166,1
1644171,796464,1
2853903,807217,1
379350,3476756,1
4491388,182137,1
1613183,4145535,1
2204426,4755303,1
4711078,1832885,1
4850971,1982435,1
4179760,96258,1
1680055,1891420,1
3133951,1411280,1
1601752,110378,1
2346390,4555313,1
33580,1976837,1
1727783,3241683,1
768269,4742515,1
1627884,1383089,1
2991516,1359671,1
2961231,4547438,1
781347,3250589,1
3457275,602075,1
402638,1354205,1
2408098,1025098,1
2603139,1489233,1
1698708,366983,1
2325278,544080,1
1347810,4523447,1
1227555,3006952,1
2799417,4106449,1
2228020,2546095,1
2845605,1677834,1
3259317,4248554,1
2343245,4385259,1
2221372,2140382,1
955090,1973082,1
683763,3271463,1
230192,3241251,1
2997653,3888622,1
1381779,1534841,1
4139225,4705456,1
4070085,2257251,1
4520848,1618916,1
2058513,4858710,1
3928875,3448868,1
2980665,4597279,1
2047923,4381750,1
1722916,1995965,1
1397278,142641,1
4154414,1550740,1
3609981,1412189,1
627537,2230821,1
3738397,648763,1
4673114,4539039,1
1103332,2828214,1
4490432,555359,1
4314111,868513,1
600551,566186,1
2154017,4432400,1
2351880,4157437,1
2240226,2844422,1
2849695,4139622,1
2041736,2578118,1
2531477,2484859,1
1656617,3075234,1
1650297,239002,1
3684505,4150880,1
2267953,253716,1
192014,4458089,1
4779015,3195930,1
4173071,3299923,1
253556,4817889,1
2210915,4077763,1
2305992,1279150,1
3887909,3687762,1
1400646,42593,1
415729,2249499,1
4517793,2032101,1
725676,1258376,1
3373931,1227294,1
790270,2128360,1
2536096,3270698,1
1357121,3846806,1
2354110,2989727,1
4428701,2875058,1
3394238,1187723,1
2901076,3160057,1
2948015,462205,1
3565760,1171914,1
4276499,4067970,1
3069141,561514,1
1580474,31612,1
3419114,4665464,1
4274787,4796528,1
4459740,3284320,1
4116231,327813,1
389272,3104268,1
4474861,1864390,1
2503308,1157098,1
