Source,Target,Label
1355959,3937589,0
632748,4360088,0
1674000,1408948,0
4177702,1172090,0
803007,3860500,0
1048887,3327511,0
1820328,4054921,0
3072133,1228400,0
381726,779072,0
2099870,3166267,0
3303810,3747890,0
3421791,3180417,0
2117656,4760992,0
2304141,405490,0
543017,2893137,0
4508119,2710491,0
2391039,2393358,0
1915418,646753,0
3508522,417030,0
690785,1734614,0
4379749,4648344,0
4660126,3048641,0
4201930,377109,0
3970960,802233,0
4752849,4057113,0
3241705,2441999,0
3840298,1755345,0
3635090,3723005,0
4003047,2639074,0
3401206,1784244,0
309038,1478603,0
2793979,4274111,0
2544548,417359,0
3313827,2318822,0
4483789,1714802,0
3762977,3856580,0
771779,863646,0
1352472,2721061,0
1355555,1062282,0
1857760,4145763,0
3503112,1401513,0
2164801,1014074,0
2171901,2544691,0
491278,1565129,0
4707758,2231215,0
3238810,2156509,0
1812127,4414601,0
3988003,4310004,0
972399,3387209,0
65557,3290387,0
669960,4133408,0
4455214,2371636,0
4085436,153534,0
4704418,1338905,0
4163478,3870013,0
4393423,3519540,0
2816394,13166,0
958188,3395888,0
198463,1369528,0
3576504,3597588,0
199269,3876607,0
4239369,236680,0
871493,1231403,0
665760,1068268,0
3589622,1014926,0
1507708,3548761,0
2372259,1937817,0
2448769,1815835,0
4465321,3425781,0
4207222,1298517,0
4572887,3954912,0
3428290,885442,0
2112965,3542615,0
2592461,4733246,0
3166574,2155832,0
4358558,3078350,0
3183714,4037893,0
4292888,67333,0
4665883,1886844,0
3475359,1048702,0
2781093,1239094,0
1326532,3873319,0
2847194,1707245,0
3050615,1790039,0
1433861,1994253,0
3120033,4058945,0
3874560,2551523,0
2862870,1734076,0
1158557,3375843,0
3728463,1724641,0
3420451,1261802,0
1362785,4403781,0
3730003,3953087,0
2722589,851324,0
2408165,1209170,0
3391604,3105786,0
3058792,1641515,0
95583,3894518,0
2322317,2914427,0
292686,977156,0
452171,4256621,0
3614518,3586457,0
2848699,3482530,0
2587957,765196,0
3251828,2163429,0
3425730,3601184,0
1555847,788889,0
2072896,4541554,0
23993,4671865,0
3253603,2043842,0
4726071,2155024,0
2118282,3583369,0
830803,4440048,0
2121495,148681,0
984146,2380686,0
1623994,757452,0
4190785,4565327,0
4151592,418134,0
1651092,162560,0
737118,4469304,0
226171,109135,0
2717268,2137957,0
3851857,970921,0
1528589,1735228,0
3681114,3096525,0
3077475,4438351,0
4233044,2971938,0
1602392,403398,0
4655422,4775290,0
1305835,2092682,0
474528,1510563,0
3721128,160111,0
46214,2645556,0
4457747,3070491,0
1725432,1800359,0
693875,4324868,0
1336719,622758,0
3510374,1836729,0
1612111,4588252,0
3137792,3921881,0
4008929,2071488,0
2726764,138198,0
11066,3593007,0
4594826,2803927,0
4136179,3799083,0
1623410,4122988,0
126899,4084766,0
2691294,4743856,0
4235509,3648690,0
4190198,179429,0
2232011,170675,0
4387367,4321459,0
1016515,3462619,0
2002558,4701534,0
2096015,365587,0
4419373,4527062,0
2837372,3381498,0
4520965,2084136,0
515587,2686640,0
4474056,3365221,0
3783422,1654484,0
1052129,1274521,0
500022,1443775,0
3368026,3514568,0
4712047,3146512,0
2483187,78566,0
326344,22453,0
1774670,58893,0
2017369,2452094,0
4843355,443324,0
1267312,73820,0
101898,2123912,0
3837633,3855215,0
4202067,1927988,0
1772601,2890908,0
2753614,2642979,0
837111,449053,0
4503949,3763794,0
4244808,715106,0
2021925,427910,0
831719,2292574,0
1714113,798599,0
3877289,932477,0
2871241,2719283,0
1125017,834130,0
2564297,1257528,0
416940,535659,0
943192,3439654,0
3651278,998643,0
2625396,2220894,0
4597257,1207844,0
1404870,982805,0
2805737,1965987,0
480051,1027303,0
2176698,3712209,0
2492718,4393759,0
3928445,3615995,0
3117561,3458604,0
1731585,4632714,0
2316143,2713283,0
2516558,4475815,0
1005192,4038051,0
274699,3146054,0
238925,4783735,0
3531741,1591205,0
2559728,3252373,0
779605,2818747,0
4848255,3744767,0
4129951,1416835,0
4212612,4812527,0
22417,3062049,0
4196109,3789833,0
913581,1869573,0
2585642,4238411,0
3090360,1767647,0
3325163,954837,0
346734,1703302,0
4705102,1443075,0
3649361,4618109,0
2811634,3875992,0
3802797,3641301,0
392124,1734304,0
3625408,1594843,0
1269559,4166887,0
4142369,1416521,0
2723297,3782828,0
1498892,2595518,0
1560324,2172020,0
3847918,1126889,0
2410967,4065339,0
4606442,3138815,0
3787088,4820434,0
4724923,1589083,0
1325075,401553,0
939913,2819789,0
1528080,2283537,0
1953668,1362476,0
2433632,303448,0
4472712,1978105,0
4763268,4830078,0
4544907,2778342,0
4214334,3036594,0
2345688,729745,0
429529,479016,0
2061404,952637,0
4347892,2174333,0
2963472,2919011,0
2603988,676343,0
3532704,936569,0
2862411,829157,0
4492319,4057049,0
1068469,1841558,0
827174,3168104,0
1243048,3433175,0
4152990,4682648,0
3875686,4086457,0
379867,170714,0
643691,331610,0
2130667,4479194,0
3350792,324939,0
3588160,1746399,0
3459548,3557342,0
1178053,3882564,0
1734417,4560682,0
2414606,2651600,0
3440249,2274989,0
2795381,3569967,0
1347590,860334,0
3090228,4139971,0
1011883,2381757,0
121471,2136339,0
1834525,1747435,0
2992409,2329978,0
700899,3623053,0
3573367,3050430,0
745883,2583888,0
3919920,2900246,0
1126757,1609335,0
3453307,960702,0
3015696,862223,0
1646600,2095711,0
3863272,1642586,0
645221,3778070,0
4564662,752392,0
4574642,4008818,0
2597617,1987000,0
4710566,1118850,0
3284952,141934,0
610692,3061521,0
3418154,1335381,0
3698616,4751997,0
607336,1407874,0
1056805,2437272,0
4424870,3037176,0
1881456,1831939,0
4512600,4059726,0
2012405,2199007,0
3433119,4788907,0
545149,4611362,0
1088415,3814524,0
1848948,3740567,0
260292,4103583,0
985311,577132,0
4288016,3253799,0
3815538,1835396,0
2698237,3014362,0
2095438,283413,0
1506152,1821458,0
510628,3496735,0
4022548,4766114,0
304727,4440311,0
116042,586034,0
2846660,4754816,0
802610,4174352,0
4341167,3894907,0
1627571,337174,0
4546837,1391838,0
3017522,252630,0
3652885,1685480,0
2259186,1747476,0
3393164,448421,0
4167710,4120054,0
4709670,3407082,0
1411933,468792,0
4590084,24982,0
1729004,2322744,0
4156596,4815837,0
1077637,4632823,0
4092897,1026635,0
4133704,2458586,0
4230435,410305,0
3047960,3658350,0
4598920,198573,0
1938022,1467854,0
752667,19967,0
298758,2710148,0
2203622,4664542,0
4335937,1117781,0
4095851,2749993,0
3715000,1587013,0
3271448,2161220,0
1962626,2804524,0
1242758,3127682,0
4595921,295899,0
1011152,2671450,0
2691095,2535265,0
2042149,290921,0
2824014,4555146,0
2025283,1819285,0
834228,4240828,0
2148241,1762649,0
1620715,4331081,0
3042872,2077136,0
2223343,2076492,0
3695320,4002252,0
4101858,2584891,0
3208838,1291001,0
215517,1594517,0
2516959,4116792,0
3523787,2462066,0
2146419,1148647,0
2947067,1411328,0
4407424,1863519,0
2863113,2151511,0
1490004,637888,0
4351472,1436020,0
599674,1184431,0
3380107,1063059,0
2615430,4137485,0
266533,1338946,0
40830,2016825,0
2299795,582806,0
2026206,1067090,0
2755499,3038129,0
3686024,3168259,0
4434905,240262,0
3517901,3285134,0
2674591,1909602,0
1433844,77637,0
1783945,3466852,0
462109,1355632,0
4375323,3191813,0
4470621,3118135,0
398672,2893295,0
2957993,432403,0
1955540,3164917,0
4018301,2340527,0
1438000,280880,0
1803879,1436326,0
4625798,3253257,0
3907584,2353412,0
4397689,2668250,0
3705868,2008,0
2351010,1654837,0
3935134,771893,0
1225959,4763184,0
934591,2871780,0
769376,1952889,0
2418621,329250,0
3870671,4261092,0
3872294,486443,0
3035130,4160905,0
889773,2786274,0
275835,3298200,0
3874768,2253346,0
4039418,1456033,0
2850010,2086088,0
2063975,2145360,0
650047,3748436,0
3771531,2333880,0
2569464,703615,0
617012,3396378,0
3903060,462435,0
4001392,4652483,0
2529167,4262318,0
1557993,588782,0
4324009,1628083,0
4370391,3446530,0
4060075,2489306,0
3297470,4466911,0
4089577,3197321,0
304159,468984,0
4460867,2925054,0
1170501,2452688,0
844447,4475224,0
484549,4677384,0
2860405,2699435,0
1220988,3527288,0
2427510,708101,0
3472157,3019481,0
2631477,3739550,0
3632564,1255699,0
1465823,3053141,0
629294,1510143,0
624075,1889447,0
539107,4705471,0
4731673,3580547,0
3077744,976360,0
149759,2718673,0
4148682,1216297,0
4374611,3043981,0
348240,2193085,0
2241268,1484232,0
4663,527625,0
3704293,310624,0
2785897,4519230,0
3611808,3012949,0
2998968,1723381,0
3509164,3905759,0
3239670,1395163,0
3874189,4539045,0
1386587,2412620,0
3584317,1263543,0
602034,2175732,0
3409248,2858169,0
575231,3838709,0
618726,1296765,0
386940,3955833,0
3118395,2465454,0
59234,1985955,0
1213572,3185525,0
4631384,3483615,0
3684667,3538468,0
2308930,1170421,0
2493702,2484961,0
2394927,4399653,0
2679359,3576930,0
4263151,1392520,0
4012468,2940303,0
2811037,3445921,0
4302700,459560,0
2857757,1536771,0
1843983,4151976,0
2720996,948666,0
4738884,1827413,0
537413,1001975,0
381028,2063864,0
2556240,585751,0
2390842,3271234,0
3223033,599040,0
4056188,398711,0
4413840,444010,0
2974719,697515,0
1421519,3082921,0
3877800,4033405,0
3462648,2644700,0
962463,250566,0
1252098,2729459,0
431210,4164670,0
344333,182865,0
1461373,3607178,0
2054346,301584,0
4747381,2415801,0
226718,181155,0
1435380,2155377,0
1025917,2965604,0
2030688,3229492,0
113768,2232340,0
2267592,1990932,0
358080,1117997,0
274465,4168053,0
3597798,2909567,0
786927,3120471,0
788435,4123345,0
4058254,2215329,0
3556029,3602489,0
4759064,721146,0
3257767,942393,0
2710250,1897773,0
4138601,3455090,0
2271187,602101,0
2444649,1315313,0
1806767,1256969,0
4374134,1925135,0
3484480,616791,0
4200709,595179,0
991304,3495248,0
2726648,4646480,0
2288750,1143770,0
3048644,1349904,0
1276097,3783476,0
2028104,3610010,0
2114344,363159,0
2907759,1097673,0
1771412,696953,0
3495270,3640630,0
496159,1503338,0
274658,117193,0
1501395,916100,0
3252802,895533,0
233756,4281678,0
3516557,4256624,0
2915614,1751751,0
2003386,4085927,0
3094623,863403,0
3843408,462638,0
1633189,1897099,0
403501,856509,0
3015238,369617,0
825728,640695,0
1166170,4210728,0
4016791,1391388,0
4474039,3549681,0
2940713,4223520,0
3789602,330982,0
818833,526510,0
904755,772253,0
3798616,465484,0
4339576,4675896,0
1242182,1875403,0
1907108,4407836,0
2989330,527267,0
2317035,758274,0
4529116,386036,0
4031532,3974806,0
4603452,2443064,0
1284582,3420109,0
90999,3320655,0
3306808,605035,0
2927078,95194,0
4804166,1949919,0
1319025,4176070,0
622430,2503802,0
3178759,1751422,0
3053819,3444971,0
58086,2674366,0
2649299,487191,0
4496313,3046651,0
3705479,22129,0
1206733,4232945,0
1139226,958332,0
112853,2825724,0
650659,4460268,0
3354458,2932421,0
8733,17308,0
1182537,4052128,0
2105056,4016941,0
3735986,16557,0
1041797,3140145,0
2774361,3945479,0
555853,2301695,0
2646977,3203321,0
960196,931276,0
1387351,2209469,0
269965,3201080,0
689737,550337,0
4572782,2024606,0
3921458,471873,0
2723807,4292245,0
107254,3204023,0
4666968,3211413,0
2581620,709180,0
3336534,522960,0
2559981,4830974,0
1516155,4354149,0
3044462,2405463,0
39904,1177265,0
2978842,2490846,0
2425637,2322257,0
4775220,3561402,0
673727,36473,0
1871332,1488028,0
1426629,4037171,0
775857,4420856,0
2355875,1129364,0
1617428,3870518,0
1538716,2428489,0
3426932,593593,0
2742524,4577230,0
3143779,108880,0
523132,3596418,0
447909,1963862,0
3509569,3997645,0
3323177,73622,0
2901758,3015998,0
3312346,1618245,0
3576665,988752,0
484744,1156256,0
3135006,4820526,0
4554657,2912048,0
2623250,2616659,0
225753,3561909,0
3106059,2121338,0
2683825,2590909,0
1363515,1477971,0
3481314,1493226,0
4357375,2568321,0
1004132,2761991,0
3177193,4780957,0
4405835,3482250,0
3458374,3082551,0
2247659,4118960,0
873211,1420692,0
1169349,1553502,0
754633,4213630,0
1754186,4082964,0
3748825,2883216,0
2180995,3546280,0
4218387,4715016,0
1749107,1839401,0
141593,1593772,0
2215015,2847932,0
3021929,1331486,0
4107084,1111513,0
1324419,1444207,0
1384460,2280292,0
4301262,3727743,0
964064,114000,0
100074,3182231,0
1002591,3695103,0
842866,2131737,0
836136,4496991,0
1781062,3464656,0
704872,1021070,0
2641405,4823155,0
4834809,667571,0
2816340,539193,0
1379139,3185111,0
271604,347861,0
4717709,4378852,0
723548,1537100,0
2870189,396661,0
1280365,4307949,0
4777368,4859368,0
4753319,4691502,0
944501,1697007,0
61759,1808562,0
1682553,1963515,0
321580,2217494,0
2922237,4784626,0
3541221,500256,0
695214,3322000,0
2350214,4106567,0
4429886,1960060,0
832402,4267019,0
4682966,3225747,0
3790066,672777,0
3836184,2854215,0
103814,1369877,0
2474802,1458110,0
2786491,511989,0
1849452,1907868,0
1147657,684126,0
1911606,89108,0
3486578,2864951,0
73404,4388816,0
2643980,2513922,0
1642507,584491,0
1889114,1197296,0
3237023,2895352,0
1060761,2098596,0
3181090,3587645,0
3620636,3349608,0
2333671,4151053,0
3109539,873991,0
2843890,2133430,0
3479378,2224448,0
613695,2996077,0
2866131,1399489,0
1871266,74827,0
761084,1211378,0
1601530,3606244,0
1206221,819466,0
4626836,1579414,0
1294304,3068987,0
4773102,4225859,0
2191794,312376,0
1581108,3275122,0
2732241,2859871,0
3696316,2001755,0
4836480,4622096,0
2277179,4329702,0
2483847,1159893,0
2747212,3256416,0
4820215,3052481,0
4229834,2270703,0
3817901,2954743,0
3660106,136956,0
422532,2389289,0
4699560,2566541,0
2792217,19503,0
231127,4655463,0
820334,1429807,0
3715734,540988,0
3785802,4225464,0
386508,3193077,0
4302612,1160735,0
4216081,3922980,0
663302,4362884,0
1244228,815233,0
4796893,1817158,0
4668213,2052727,0
4079904,700775,0
4579546,2369235,0
3052075,3664866,0
2589202,3595907,0
3915436,3901183,0
3507303,3081276,0
2289407,3043935,0
3212440,3765911,0
4011319,2546569,0
2930324,2007496,0
2031964,4545794,0
1271500,3988244,0
4478379,1070966,0
2366362,3107141,0
4422183,575694,0
563781,3835690,0
1378529,3439124,0
3459007,4201050,0
2592366,4140097,0
4652557,4551366,0
4125177,2496002,0
2371733,1118917,0
951983,3625230,0
938732,1224632,0
2889181,4790510,0
4588670,2159246,0
4671871,853013,0
520669,4228349,0
4429091,3996705,0
142779,455394,0
2578463,2427018,0
2336408,83518,0
767200,1224461,0
796640,1032895,0
4699602,2216443,0
2336589,2059871,0
3452224,1754557,0
2796348,1885580,0
505387,4543151,0
969075,2015161,0
4122858,1953190,0
3750642,2377736,0
4069613,1750403,0
2988149,1661838,0
3848503,2394064,0
1129469,4109840,0
708650,2560294,0
273716,2133256,0
459934,2435057,0
4238432,3021346,0
1605149,891752,0
4023763,4330362,0
1433119,4349884,0
3679533,973879,0
1169967,41231,0
476975,4417026,0
3694393,3074290,0
4621212,765251,0
1121767,1335121,0
1155709,699001,0
4164181,2827297,0
2272465,1456886,0
4182728,3134264,0
3779391,4222048,0
2519289,4314380,0
3359889,3661944,0
4359630,358184,0
975542,3828260,0
4625986,1532492,0
828833,3953606,0
4220806,1651446,0
2969352,716348,0
2151640,798726,0
791419,3568125,0
1885722,3353102,0
154442,731642,0
895917,3857335,0
3885320,2947937,0
3429884,4130783,0
217728,2880494,0
4358653,3512332,0
1112639,3592943,0
1967700,269927,0
3406886,1919056,0
231668,76279,0
850599,844588,0
1463355,1605107,0
1203211,2851293,0
4734067,2111902,0
3088164,3289957,0
4563122,2652907,0
2684486,1459942,0
2316607,3672094,0
4366197,2753748,0
4083265,164338,0
3935854,61706,0
3384336,3093589,0
3242953,552480,0
4122531,1071435,0
4780076,1139947,0
4281343,1242199,0
107885,3415262,0
4038015,934404,0
283471,1153338,0
1786638,3659129,0
1598216,2860537,0
634752,2473441,0
2687032,2914678,0
4409145,1274674,0
4346421,2039548,0
660977,4499216,0
1542817,2340883,0
1237577,1094423,0
17792,2046122,0
3920919,1965878,0
3122993,4121926,0
573297,3452929,0
4115858,4178973,0
2700101,561454,0
3538013,3204314,0
3466962,4823020,0
175435,3999278,0
3130622,3833512,0
4287132,3521630,0
3867089,4214885,0
2865999,1744576,0
2816528,2742804,0
2423077,172903,0
1058097,1734817,0
4434345,4147239,0
4411074,883370,0
1382923,4765498,0
3887091,2173079,0
3167418,3574860,0
4272996,4759816,0
119,3253091,0
184748,955473,0
2583638,734720,0
2921103,2473144,0
571484,4692068,0
3098927,2547054,0
4483210,426247,0
944242,1248774,0
3231222,3939506,0
1219686,417323,0
3405765,2259337,0
619599,4483111,0
632277,1069286,0
1914063,2455196,0
3088709,3107098,0
3917490,3770672,0
3009200,4713876,0
4410806,3910676,0
1631121,1732102,0
4846919,867821,0
3207040,4699542,0
3356620,2789956,0
4396248,4687938,0
3853831,2888257,0
4553240,1092269,0
95772,1555613,0
2461511,3883805,0
2867886,350605,0
4081238,2024915,0
2768690,3637693,0
3728669,3795396,0
2885173,537934,0
1368686,649035,0
4070842,3357170,0
1715030,600298,0
4610099,3735022,0
3700171,4251775,0
3162469,4164325,0
1060168,2282248,0
414056,3493104,0
685126,1376200,0
1660106,1823086,0
4750609,2957113,0
2504400,1657247,0
1045232,4694269,0
3142343,1874955,0
2377771,3480069,0
4838328,2314324,0
1985786,1900766,0
652477,4056860,0
3332096,2070342,0
53213,367296,0
646034,3361368,0
2115877,197460,0
3580346,2652846,0
3060085,3619508,0
349210,3272653,0
2480584,2936607,0
3096773,4502009,0
2258512,2336427,0
3188949,2332192,0
4407732,2239820,0
1053547,514052,0
1392075,1043504,0
1833150,4852736,0
1905031,1900512,0
1161284,1011323,0
3471747,2368444,0
3299207,1814949,0
4132497,3854839,0
2901731,3777058,0
2903495,1644742,0
710880,2268352,0
102178,122981,0
506477,4566186,0
479872,2725242,0
3106625,666165,0
3040005,2367640,0
385972,1302483,0
1028289,4366294,0
4459505,338487,0
3385183,3334010,0
3841652,434827,0
1955692,4459589,0
4655870,1332458,0
4581391,2050862,0
1131037,980866,0
2463222,2846229,0
2003430,949391,0
849591,2760475,0
858944,1455858,0
2411219,3226003,0
176986,1024736,0
1760333,2780129,0
3144331,1554058,0
1481608,829363,0
495364,4522928,0
3564844,788357,0
2658744,4250667,0
2966213,3451934,0
1989250,607393,0
1704919,1005865,0
2421491,565392,0
4309147,308026,0
978611,4621617,0
3397514,433329,0
2945036,877675,0
1981813,1295867,0
4188388,2321680,0
4738721,3415570,0
4517287,4147335,0
3481375,2110598,0
374692,3844080,0
2787904,3506636,0
1535029,2954959,0
2668840,2292336,0
4070182,1171231,0
4759347,3152946,0
3624616,3294266,0
665333,2235099,0
2264380,4319604,0
457998,2082451,0
1528152,2401766,0
1677850,1092222,0
4114130,1798565,0
3047598,187552,0
1626839,2407819,0
4214543,4424243,0
4673158,2291062,0
4328022,1579227,0
2706643,2993578,0
3414117,853159,0
3106498,4653308,0
3949407,614214,0
1361155,2385954,0
4516221,4758376,0
2822934,3067543,0
450865,3324369,0
1718422,4272481,0
354464,748846,0
3452704,2892916,0
1116208,758945,0
3496247,2377238,0
4782151,1099361,0
3706423,1327128,0
2777868,3292076,0
3377855,350696,0
2970265,3202962,0
3018979,2872515,0
4768331,1829026,0
4524530,2339016,0
462368,3489773,0
1703952,2928969,0
657461,4377407,0
932958,4596262,0
613378,4243943,0
2632884,614593,0
2264078,3531416,0
3024182,3703553,0
582025,4833998,0
3290961,398414,0
3811395,3731656,0
902261,3429711,0
1879271,1261779,0
2621509,2189748,0
1255286,1124937,0
2095977,3287412,0
1763830,1829226,0
2890780,2589710,0
1862834,1973030,0
2430534,2168112,0
4303180,4429781,0
2534821,4450548,0
726288,3269915,0
2433457,2264204,0
4175269,4054111,0
3098652,772362,0
2222939,1666543,0
2732626,4191609,0
4600700,126644,0
4104897,3499608,0
3075991,397932,0
2063222,1848418,0
3309089,3185489,0
4688499,4438351,0
441357,1542099,0
4422533,4013040,0
792935,1261837,0
4006396,1937758,0
3818491,1846970,0
4407369,944772,0
2029738,4025399,0
2105094,2204808,0
1561606,407593,0
4146276,754396,0
3356475,3129388,0
