CN,RA,JC,AA,PA,Label
1,0.0018115942028985507,0.00010047221943132724,0.1583895446221668,19904,1
0,0,0.0,0,76,1
0,0,0.0,0,762657,1
0,0,0.0,0,400483,1
0,0,0.0,0,412120,1
4,0.003982317801709961,0.018867924528301886,0.5469352797710437,9455,1
5,0.001994464390981405,0.00095565749235474,0.5575553205057014,57486,1
576,5.037322977002014,0.03288422014158484,106.28871934850662,18372960,1
79,0.0028358231912745425,0.002862526270019567,7.539467275440018,2537820,1
1,0.0016501650165016502,0.003745318352059925,0.1560822119618804,795,1
101,0.01763618320364755,0.02311212814645309,11.43186607261692,1094860,1
1,2.426477724934485e-06,6.367277288558639e-06,0.07734508450738445,314104,1
0,0,0.0,0,13446,1
12,0.006822786487874354,0.006054490413723511,1.5273055695947526,614553,1
3,0.0004896380558820734,0.010830324909747292,0.31585208938082643,7500,1
5,0.002563762569044534,0.003389830508474576,0.6176096022626405,14700,1
72,0.00909032707881949,0.015306122448979591,7.374285124617615,1754375,1
39,0.0010263957115978955,0.00038243542724901447,3.5902041525615105,4588740,1
24,0.0020958688199382205,0.0015169711143416978,2.3175210112925506,584896,1
81,0.396431216086793,0.021349499209277808,13.246107621019307,3748794,1
9,0.0002599033662823965,0.00027041644131963225,0.85060172876802,532400,1
0,0,0.0,0,2330,1
0,0,0.0,0,11648,1
65,0.04173026502786159,0.017911270322402865,8.352702466941988,490728,1
28,0.0007053157173495996,0.0003287195200695007,2.565836919868643,2810742,1
5,0.00011174867883727518,0.0001410715797195497,0.46102378341267314,283520,1
2,0.0011274373315566144,0.0013089005235602095,0.22112807046633043,9144,1
14,0.0038432343338172777,0.009762900976290097,1.4844475585652048,170151,1
1,1.9619768879122606e-06,8.422896802668375e-06,0.07609447843011201,237446,1
0,0,0.0,0,94896,1
24,0.002305563172831665,0.0016792611251049538,2.3871903759495576,1082240,1
2,8.86430272178128e-06,4.852873022150939e-06,0.1610985809246711,3709080,1
40,0.010286312880660588,0.0004570383912248629,4.184871521371944,3850704,1
0,0,0.0,0,762657,1
2,6.114681240230389e-05,0.0004405286343612335,0.18889322307458462,18152,1
0,0,0.0,0,6500,1
9,0.015981268583307274,0.007819287576020852,1.401180265760789,84396,1
0,0,0.0,0,412120,1
0,0,0.0,0,21508,1
0,0,0.0,0,324153,1
20,0.0005312631173967115,0.00018854939522781482,1.8293288335754687,2545656,1
98,0.009440934329807792,0.002427304701045227,9.866941475298843,14599312,1
6,0.00020766587116613787,0.00013744759810322316,0.5669236207229323,1178064,1
0,0,0.0,0,400483,1
26,0.0004352195400247165,0.0002549694526982633,2.3486112859986186,2753244,1
2,0.0001725317387275942,0.010101010101010102,0.20729902494856833,1536,1
0,0,0.0,0,71200,1
0,0,0.0,0,271808,1
0,0,0.0,0,400483,1
14,0.004702060071206198,0.0173053152039555,1.5267598171932961,83776,1
34,0.008677869360292181,8.48926108472782e-05,3.717153534647544,22827531,1
4,4.004004232226115e-05,6.675456017089168e-05,0.34000020581408064,539244,1
85,0.015626617314193774,0.014941114431358763,9.147357462016542,958113,1
7,0.0014514293171735537,0.0010395010395010396,0.7906375296193484,241380,1
164,0.01131252309074931,0.005002592807247659,16.43630358993984,8757972,1
147,0.04929209522122473,0.005049290694878576,17.03333399386968,5465536,1
18,0.0004471201923852057,0.004034065441506051,1.6492835673112127,352000,1
7,0.0016281760927667741,0.003791982665222102,0.7400692716899082,81360,1
44,0.002651323421380085,0.0016883465715053145,4.245536794108343,1666624,1
0,0,0.0,0,106890,1
2,0.0003772510550545486,0.007017543859649123,0.20063604995838333,2502,1
63,0.0029680162642436625,0.04542177361211247,6.059624578877749,513304,1
104,0.0065160733130236155,0.0012626569215452978,10.216655521541002,9553064,1
35,0.0009849803287831972,0.0021932573004135856,3.262601272833112,622206,1
13,0.0008739110190795487,0.00012255248545867624,1.2686252169148173,2227449,1
0,0,0.0,0,11180,1
73,0.9212035713238251,0.1738095238095238,14.987332688125914,60606,1
27,0.0050147810113873505,7.263688016528926e-05,2.8706015638925626,25273628,1
0,0,0.0,0,524,1
41,0.013113167336280804,0.0004771880819366853,4.461561595571473,3952090,1
1,1.9709482231901767e-05,1.389873382534851e-05,0.09229851323655754,287784,1
40,0.0025138914198420564,0.0005168225748100677,3.8288132109740425,4719875,1
0,0,0.0,0,762657,1
69,0.0033681601108106517,0.006820877817319098,6.697723633696975,1810724,1
13,0.002673223745590556,0.03209876543209877,1.4699235764783924,43656,1
4,0.0015189190540466503,0.0074487895716946,0.46855604916935956,5310,1
20,0.019102708421136982,0.010050251256281407,2.583919198383776,554400,1
101,0.008624910072910935,0.0037411564247879395,10.247816765302156,8992032,1
24,0.0006047929131224924,0.0018083182640144665,2.1928815734714435,938975,1
9,0.00014726156289150043,0.0002542301064941668,0.8153694736484934,778536,1
0,0,0.0,0,824240,1
2,8.443643354379718e-05,4.984920615139204e-05,0.19851738927545487,601620,1
12,0.0007042999054186639,0.0007454805243213021,1.2028614494298997,305710,1
0,0,0.0,0,4094,1
12,0.00023207050264718786,2.996336978044341e-05,1.0648856280689687,7208694,1
6,0.0033788458831311326,0.0023923444976076554,0.7757602552175991,42449,1
10,0.00024390480152552225,0.00715307582260372,0.9157810907482452,69207,1
1,2.496984890744426e-06,2.9757476565987204e-05,0.07751681639600151,268784,1
0,0,0.0,0,2359,1
11,0.0005184791618372956,0.00025526187547861604,1.0273278130134749,560183,1
83,0.006925399885824571,0.0030918234308064817,8.295881262997913,4442492,1
3,0.00013280053999233614,0.0005602240896358543,0.2711020589844629,69485,1
8,0.007907085219018716,0.004993757802746567,1.104967970605721,19176,1
34,0.02551712471249061,0.00912506709608159,4.106493801456376,3495984,1
3,2.0484296110682417e-05,7.49093596747935e-06,0.24860563456303875,1601932,1
3,0.022391385319392346,0.007978723404255319,0.6125280099041813,1500,1
94,0.005758821622529842,0.002426996462781751,9.193805081760175,5415900,1
194,0.027260642538706126,0.003077899412977947,20.6642054801236,24755020,1
0,0,0.0,0,489,1
1,7.24501180936925e-06,7.331378299120235e-05,0.08449373257091766,27278,1
50,0.0020022192068105604,0.0004903210622315492,4.677075612154984,5302544,1
0,0,0.0,0,543616,1
0,0,0.0,0,71209,1
9,0.002415855795461203,0.002530222097272983,0.9605344314012626,92040,1
6,0.004479193379628897,0.0024009603841536613,0.7669046845353638,44766,1
0,0,0.0,0,424365,1
7,0.0024643994100081194,0.005368098159509203,0.8038264400121078,45900,1
46,0.06239750144678386,0.01944209636517329,5.930369095127756,1334720,1
0,0,0.0,0,7112,1
2,1.8566498711584756e-05,4.9939573116529e-06,0.17254965764002878,1201449,1
0,0,0.0,0,87516,1
29,0.004376416292935922,0.0002633610316487309,3.1873488287095015,4294095,1
9,0.000891103490921127,0.0018453967603034652,0.9166585361721147,58488,1
1,0.00026246719160104987,1.3112019919780661e-06,0.1212799723125483,2287971,1
37,0.0010130370988963825,0.0029302288746337214,3.4733093654726845,1256400,1
75,0.0023294479222516953,0.0022933675809558756,7.047989812120535,3658592,1
14,0.0016519896706161672,0.00010142355199768174,1.4289885799552235,3174598,1
40,0.0023399452810551015,0.0038816108685104317,3.90043523395701,1327950,1
39,0.0021957199918584275,0.017816354499771585,3.777716759447049,558720,1
47,0.0015729047636835966,0.0016721813071476856,4.396266933242212,1909848,1
10,0.004772718870509685,0.00011639140100329388,1.2251894016436389,1030980,1
1,3.6790675771132564e-06,1.961973038566504e-06,0.07991783670433865,1019380,1
0,0,0.0,0,53834,1
12,0.0004526457132480416,0.001980524839082357,1.1177877989357363,561838,1
49,0.0036371938793441916,0.0012661171545954885,4.742135412628796,2514525,1
173,0.013735143265383698,0.011779926460574698,17.411855147027918,5572490,1
12,0.00032269796984228725,0.0003424364352367092,1.0871009009409445,840744,1
12,0.00021257220956214353,0.0017654847726938355,1.0698623397728473,331240,1
33,0.0739568983942587,0.04721030042918455,4.762722607398547,104372,1
0,0,0.0,0,157052,1
3,0.0008284644370135554,0.0027958993476234857,0.3494899958948988,84235,1
0,0,0.0,0,2695,1
0,0,0.0,0,15280,1
2,7.955846677634129e-05,1.6756453329088366e-05,0.17958738310102598,1193490,1
35,0.0030327352249938148,0.0004072987943955686,3.5180447481428994,4467580,1
18,0.05129888920337628,0.0009966777408637873,2.6551329365138,1296432,1
1,8.56179044161715e-06,0.00013696753869332968,0.08570301288399909,43776,1
15,0.0005165770621102624,0.0011883070585439277,1.3940709657664465,929736,1
33,0.0006846657667779124,0.000687915615684476,3.0117707300143755,2110240,1
89,0.016631600168576188,0.011454311454311455,10.173561740242345,806520,1
0,0,0.0,0,412120,1
0,0,0.0,0,740,1
23,0.0005422413184376018,0.00036115254769568975,2.105796772093513,1528416,1
52,0.0023916208617084595,0.0014001453997145856,4.963643856254262,3450114,1
0,0,0.0,0,3120,1
12,0.0016494428135099357,0.002027712064886786,1.2554352385674195,387024,1
2,8.329294718949115e-06,7.358053941893448e-06,0.15967624295878163,1359040,1
0,0,0.0,0,85174,1
3,0.0008267281013169914,0.0003051571559353067,0.32694571059827593,98240,1
8,0.0024222574039075044,0.003786086133459536,0.944546856442831,42020,1
91,0.004697138382030105,0.0012643454580820851,8.794838635993287,8561574,1
4,9.967560557753061e-05,9.56548772030514e-05,0.37017205469529424,292698,1
5,0.0012946967678744209,0.0014894250819183796,0.5900097615217297,99960,1
3,0.0027146082122236487,0.0012875536480686696,0.3725761275416001,16282,1
1190,8.688068344100735,0.07340694590093147,224.55912417493226,63128130,1
12,0.00024521694380441546,0.0013042060645582002,1.0939652512242106,202202,1
0,0,0.0,0,24222,1
0,0,0.0,0,119349,1
30,0.0016464842530761344,0.009578544061302681,2.8640038654080646,347472,1
10,0.00018835694162115012,0.00012142258702963926,0.8944718190184907,1070602,1
3,0.000654998257707234,3.933585345034438e-06,0.34681706594764733,6863913,1
27,0.00048587742435198683,0.002867155144950621,2.4512618370505757,684083,1
0,0,0.0,0,77462,1
1,0.002044989775051125,0.0004342162396873643,0.1614892541739433,6903,1
23,0.002446991052849847,0.00020289880642571697,2.2974747650742513,2947204,1
59,0.004361536144294083,0.0004944272186373921,5.726435368454056,7398274,1
4,0.008337284297668451,0.01809954751131222,0.5848932736496435,1944,1
15,0.0011952866396522292,0.005880047040376323,1.4815548395527327,198880,1
0,0,0.0,0,30128,1
92,0.018620706993404807,0.02128644146228598,10.567046795299154,729624,1
2,0.0002759523435959947,0.00012426219322771048,0.2231572264062013,112630,1
16,0.11499646875652632,0.007329363261566651,2.7671012622811295,379890,1
58,0.0025209642643241117,0.0005208988198947425,5.521177333443796,6791923,1
388,0.0943727394898676,0.006243764281806186,43.103966297839136,42424984,1
1,2.496984890744426e-06,8.422825858075384e-06,0.07751681639600151,356169,1
30,0.6149600297513212,0.03138075313807531,6.821091800923382,185928,1
27,0.0027708281501082994,0.0002890328105764599,2.705907909348645,3362616,1
0,0,0.0,0,752,1
9,0.0005011501063843358,0.00021852085660175788,0.8935354760534091,617700,1
45,0.002390630737766265,0.0008678714007444408,4.181341183609149,3627820,1
1,0.0008976660682226212,0.0009871668311944718,0.1425371993697757,2024,1
0,0,0.0,0,412120,1
2,0.00011502603882061157,0.00024554941682013506,0.20249910879566685,24432,1
0,0,0.0,0,10460,1
1,1.3112054304884109e-06,0.0010570824524312897,0.07383035914027619,2832,1
86,0.004947996585783957,0.001405435439852266,8.492788199376884,6606252,1
5,0.0010811689310006006,0.0025549310168625446,0.5230767974216098,19520,1
6,0.011925457750875263,0.02654867256637168,0.8879121505119826,9360,1
1,0.0038022813688212928,0.004830917874396135,0.17946381134212294,1015,1
38,0.0014406342212690913,0.00031842863846617955,3.590822401494836,5608369,1
0,0,0.0,0,743342,1
48,0.0032923008187410404,0.0004706989879971758,4.635678828169237,5302544,1
11,0.00018110895054925053,0.03273809523809524,0.9690373883935959,15582,1
2,6.044457937264858e-05,0.00019175455417066154,0.1798591864886802,31287,1
2,0.00045897258997224866,0.00029757476565987203,0.21991714440716645,100620,1
23,0.0007391345959292496,0.0014348992451182231,2.180306004989366,736276,1
197,0.025921378423519607,0.0032510396725856493,20.385164846085658,16582206,1
2,0.0019044486743829336,0.0013458950201884253,0.2640933485672852,13311,1
8,0.00019246387736749848,0.00026746013172411487,0.722707703883955,657734,1
1,0.00041220115416323167,2.6905298729531796e-06,0.12830383844240856,1486684,1
4,0.0004457320998955696,0.00027111291853056796,0.4191769231139479,191685,1
32,0.0006774606689153226,0.004755535740823302,2.9123671249082435,501450,1
105,0.0058822942045329285,0.009625962596259627,10.29150596087084,1629450,1
17,0.007022290928328345,0.00551948051948052,2.120382759143152,362950,1
0,0,0.0,0,65701,1
3,2.565227078453335e-05,8.797395970792646e-05,0.2569577048981034,238679,1
0,0,0.0,0,127450,1
59,0.0027299699321055994,0.014614812979935596,5.5761798795064985,622204,1
7,0.0004142766028662703,5.9929454470737304e-05,0.6759244159729298,1518374,1
90,0.01814472013042462,0.024232633279483037,10.365115360420152,477620,1
6,0.001040083031262185,0.0024321037697608433,0.6328713142800491,53922,1
20,0.0025193933822408323,0.0002537877826561429,2.0129881737437048,1970025,1
4,0.0002787707194186333,0.0091324200913242,0.41613203976320173,3897,1
98,0.5906211931728951,0.004602883847635151,16.709798155115376,14841778,1
11,0.0007337536844309652,0.0010423576234246186,1.0799869087824763,1025668,1
0,0,0.0,0,1024,1
40,0.0009853318105711988,0.0006970948571826911,3.678127192935469,2639250,1
40,0.001624520345655762,0.00649456080532554,3.7474704862644077,3162918,1
21,0.0002815549179160262,0.0012863705972434916,1.8650958697289957,391728,1
53,0.0032032696594563627,0.0006807789138365103,5.0901679124041905,4748484,1
19,0.0011029890318844722,0.001860191893479538,1.847541522313942,326432,1
8,0.0007089437826011521,0.0003116842638407293,0.7632146816793659,333606,1
49,0.0035761887779933205,0.005008688541347235,4.816487042020453,886431,1
0,0,0.0,0,412120,1
1,1.9619768879122606e-06,3.6790540416248173e-06,0.07609447843011201,543616,1
5,1.657543319372147e-05,5.071611149429951e-05,0.39033134826553817,788680,1
42,0.001513787343135664,0.0012939001848428836,3.9179196205315994,1590197,1
12,0.005105131392926437,0.00904977375565611,1.4083086223806978,28952,1
71,0.0017729313848003179,0.0018276359143327842,6.569279143491516,3881900,1
9,0.0019883844285205447,0.0081374321880651,0.9832839641385566,39886,1
91,0.008856791130899343,0.0013203331302051595,9.222242146018358,8129610,1
21,0.0004889733173981528,0.0007600159241431725,1.89088040883494,939012,1
133,1.1852771390186465,0.09940209267563528,22.66751045409673,406638,1
0,0,0.0,0,762657,1
120,0.019741164948483107,0.0015497068471214195,12.840873261232268,13850125,1
1,5.295768680824022e-05,6.196938712276135e-05,0.10156390822329225,80665,1
43,0.0016692169221528153,0.0006543008871102725,4.0600069902094065,4007761,1
2,2.306589306051839e-05,0.0016038492381716118,0.17589626904123568,26994,1
4,0.00016109292729703855,0.001257071024512885,0.36470351950115043,28593,1
70,0.02865119579980167,0.020515826494724502,8.382912167722495,499800,1
53,0.0062240509864892,0.0008662112247899847,5.358651067180671,4281830,1
2,0.00015924373650571798,2.0250088594137598e-05,0.20025533351302,1580016,1
43,0.004784920000483729,0.0006843101994048092,4.265002410575896,3141500,1
0,0,0.0,0,69236,1
37,0.0010458476858199557,0.00034879993966703744,3.424838370226491,4879174,1
4,0.006247082776431354,0.004651162790697674,0.5984739925393129,5999,1
2,4.4583771636424255e-05,3.364284753061499e-05,0.18653630551907247,178341,1
71,0.0018264001317263015,0.003755818874312315,6.611798674506768,1737236,1
95,0.007793543140129471,0.0016356749311294766,9.531715070599244,6618954,1
0,0,0.0,0,5617,1
119,0.007532532578916123,0.0015375868930408041,11.664574772575802,10677750,1
43,0.001509159618028848,0.0023117036718455996,4.090443871331162,1429659,1
11,0.00024701254229207606,0.0001596563035211472,1.0052454891738756,1240038,1
39,0.0018925179754567495,0.004897651638829587,3.7836820038451537,953601,1
0,0,0.0,0,371671,1
36,0.0016939684559019548,0.0004652364952184027,3.394676094291685,3172375,1
0,0,0.0,0,412120,1
60,0.005592615572953715,0.015364916773367477,6.091541738699577,997650,1
1,0.014492753623188406,0.0014326647564469914,0.23617733727628992,2088,1
29,0.0023493715278701363,0.0064017660044150115,2.8689385536865832,309810,1
38,0.0045771117542712314,0.0015664935279083188,3.951698692231303,1792428,1
28,0.0007169137669878298,0.0007230471271788251,2.558539582819848,1355130,1
1,1.3112054304884109e-06,9.833808634083981e-06,0.07383035914027619,203378,1
29,0.003046231147776395,0.0013631663062893672,2.9350730273618844,1316942,1
14,0.0006070812113942886,0.00023033134809647592,1.3389839917909265,1094004,1
9,0.0005175909216958939,0.00037923478847126245,0.8638177734549314,403308,1
48,0.0018115299808142582,0.004104669061056952,4.5186565142775565,2274365,1
0,0,0.0,0,2287971,1
0,0,0.0,0,22245,1
2153,17.01652395636858,0.1761577483226968,434.5800660127219,42984186,1
43,0.0065651254757197065,0.00044578063445987977,4.523974429617569,4533432,1
12,0.03126626034327517,0.0502092050209205,1.861726543885369,6244,1
0,0,0.0,0,66889,1
15,0.0006930323605934075,0.00136066763425254,1.4123825163717139,297324,1
4,0.0006295428685702397,0.001034393586759762,0.4247142867034482,73188,1
4,7.129447034143801e-05,5.244807967912265e-06,0.34607773139658754,4575942,1
12,0.015428977360867591,0.004530011325028313,1.7465409134611822,292790,1
0,0,0.0,0,831061,1
30,0.0016478714896664675,0.0004710537472325592,2.7619931454912705,2101572,1
15,0.000510806335531328,0.00016764084625099188,1.407746223770189,1610532,1
1,9.585338266587428e-06,1.6758840288252053e-05,0.0865405559716985,238668,1
0,0,0.0,0,99174,1
2,2.3858771569555365e-05,2.6224074224619685e-06,0.17583075043024504,2287971,1
9,0.03210647536173878,0.0009558198810535259,1.273315156128864,654850,1
0,0,0.0,0,762657,1
1,1.3566496181031326e-05,0.0014285714285714286,0.08922272208182044,88810,1
4,0.000261598652654669,0.0024024024024024023,0.40734564014028013,111930,1
22,0.018109256767133996,0.01,2.8938978023490414,417105,1
6,0.012136211605730226,0.007481296758104738,0.9352904532542801,35052,1
1,0.00014699397324709687,1.3112019919780661e-06,0.1133129200139157,2287971,1
20,0.0013425464450046553,0.00020250293629257623,1.9274631352795697,3258783,1
13,0.0023429365297224112,0.0030452096509721244,1.467737962527677,360856,1
34,0.01081742861517671,8.489218692260829e-05,3.7846882165093936,23628497,1
0,0,0.0,0,2531,1
6,7.313674406551237e-05,0.001076426264800861,0.5292225833443329,260051,1
25,0.006581980493397816,0.022123893805309734,2.745312770089035,161696,1
4,0.011637077826553106,0.0449438202247191,0.6634585710803325,522,1
0,0,0.0,0,6853,1
56,0.002578672257078227,0.0010486695005711504,5.412933706176991,4163562,1
1,1.9619768879122606e-06,8.422896802668375e-06,0.07609447843011201,237446,1
26,0.0010980890715516774,0.003335471456061578,2.49840853150056,419418,1
0,0,0.0,0,98585,1
222,0.10762228474149624,0.003681592039800995,27.25305417759713,20162645,1
0,0,0.0,0,271808,1
0,0,0.0,0,895,1
2,0.0001783174172301497,0.000304228780042592,0.21343283923948664,19719,1
1,0.0025,0.0005373455131649651,0.16690410034766703,5577,1
57,0.0024001429970830095,0.0015699884316641877,5.436960767272236,2540510,1
1,2.496984890744426e-06,1.961973038566504e-06,0.07751681639600151,1019380,1
0,0,0.0,0,762657,1
3,7.897195224989452e-05,8.071459319845028e-06,0.2803867138242279,4460052,1
43,0.0037347521063255977,0.018851380973257344,4.342404846480018,605475,1
27,0.0017969130419887439,0.00026475779564620513,2.658523625263617,3569020,1
33,0.0007584032565610991,0.004124484439445069,3.0126011802537898,1205793,1
16,0.0029408095788126505,0.0001573099990168125,1.5913127713197386,3762493,1
14,0.00035255182598651415,0.0014687368862778011,1.2921803486261714,389705,1
29,0.003950166411699644,0.0003240911478414412,2.9232803414875335,3221064,1
20,0.0006171405960866798,0.0010939123776185528,1.8520980486396375,511700,1
0,0,0.0,0,15462,1
0,0,0.0,0,762657,1
70,0.011783194461374701,0.008531383302864107,7.887137636138258,623124,1
55,0.00583314356233336,0.0009210416143347567,5.524094861036047,6145701,1
0,0,0.0,0,1634,1
24,0.004509091755365362,5.9925991400620235e-05,2.5791149250358587,14016905,1
3,0.0002933275881208854,0.00011072970878086591,0.2740874012710609,406215,1
0,0,0.0,0,1176,1
14,0.0005583623761188649,0.00036988110964332894,1.2913454573364298,1890700,1
4,2.9318186528868292e-05,6.502901919981791e-05,0.3306409282020135,1475784,1
99,0.006973727553682917,0.006649204110417087,9.956176513380834,3583035,1
268,0.05091331314489578,0.012849403078103274,28.987706931104675,12752866,1
88,0.017236518712510973,0.02301255230125523,10.108367726101834,418220,1
83,0.0040237375860345025,0.005052042120640331,7.956888517365565,2097152,1
1,1.3112054304884109e-06,1.961969189235852e-06,0.07383035914027619,1529070,1
0,0,0.0,0,762657,1
155,0.01593604751272482,0.016327820499315283,16.08176508328116,4729340,1
41,0.002196612847505833,0.0003872271701249516,3.8609237617026677,5081952,1
4,0.002128642203660087,0.002346041055718475,0.4870438717971025,42100,1
4,0.0001403428263073572,0.0009942828734775043,0.37721944665148505,48180,1
0,0,0.0,0,2960,1
1,1.9619768879122606e-06,3.6790134357570674e-06,0.07609447843011201,1359040,1
98,0.007763536040009399,0.012375299911605001,9.816828943079429,2188722,1
32,0.0014759367837897154,0.0002906079154330966,3.0657193191011176,4514305,1
28,0.0007491864393334426,0.002090488278333582,2.5954339308568453,1107137,1
0,0,0.0,0,371671,1
0,0,0.0,0,10734,1
259,1.307519027424422,0.04809656453110492,43.31810752634591,5378020,1
1,0.00014511681903932666,0.0005330490405117271,0.11314813596965273,35302,1
2,0.014707193558371665,0.0106951871657754,0.31082483097719005,558,1
3,0.0005155626012607077,0.0004286326618088298,0.3385526478780807,55952,1
0,0,0.0,0,452,1
0,0,0.0,0,16068,1
19,0.0005791338488750006,0.00022304919995773804,1.7632317596258258,2384872,1
47,0.005371035956063995,0.0007053773768966397,4.711146159892622,7521845,1
15,0.009296867415803035,0.007342143906020558,1.8681218176640997,60840,1
135,0.016972218060395224,0.0017326129086078776,13.911789229669523,16191552,1
10,0.006365930070776789,0.0020479213598197828,1.0917496201638175,347112,1
24,0.00047522261082471614,0.0005738880918220947,2.193281574837919,1254420,1
6,0.00011320193633261092,8.708778448676266e-05,0.5369640446717007,482265,1
52,0.004710943737646446,0.0005566438656775533,5.068136341060693,5884578,1
9,0.0013510845073188788,0.002268716914544996,0.958767890486113,114463,1
14,0.015476169400180087,0.006278026905829596,1.901441162403071,744795,1
40,0.003604235259477767,0.01603206412825651,3.951566914230328,731396,1
70,0.35313091497138716,0.05372217958557176,12.171354051654594,182376,1
2,0.0003418779962435256,0.0005132152938157557,0.2170970378482142,309258,1
24,0.0019964660289246835,0.0003482955287561496,2.4455235473630967,2480220,1
1,1.1426482014717308e-05,2.6905371119236534e-06,0.08787672930771424,1115013,1
175,0.023773089556117333,0.03473600635172688,18.48177692436509,2186380,1
0,0,0.0,0,59034,1
233,0.039622095909334965,0.002054112191552574,25.10046770442809,35139740,1
0,0,0.0,0,815424,1
36,0.0012207311162901907,0.0024684585847504115,3.335795819881043,1163200,1
87,0.00808814927822169,0.0008553394812906778,8.66340536266817,11389168,1
21,0.0009503905697699249,0.0004763849190145638,1.9437111007822734,2202650,1
1,0.003076923076923077,0.0025380710659898475,0.17289595872557093,37746,1
44,0.004311351609013637,0.0007572237424062505,4.345440794043805,5225490,1
21,0.04032063707009129,0.021233569261880688,3.1516385785275483,129709,1
0,0,0.0,0,10734,1
0,0,0.0,0,11728,1
60,0.005894988561147033,0.0006855027591486056,6.081625026919276,6213636,1
17,0.00023154807074499142,0.00481859410430839,1.5100464376135014,70500,1
169,0.020232236967180954,0.007318551879438767,17.70334557051112,13905258,1
63,0.0023933266392220805,0.001519866830715785,5.995345328253654,4141400,1
12,0.0024270893805021974,0.005946481665014866,1.3436887517946392,42189,1
415,1.3162277404267575,0.01560385020303805,65.57302633053801,58376898,1
117,0.005006490927624318,0.0093562574970012,11.299157474950123,2679696,1
0,0,0.0,0,12740,1
1,2.6478142293536684e-05,2.426465949403332e-06,0.09488394331945674,1236360,1
0,0,0.0,0,412120,1
100,0.01637762348174175,0.004682744088035589,11.048865343536518,2645044,1
21,0.0015321138372395944,0.0020169035728006147,2.0733087337897955,643002,1
62,0.009311556395673297,0.025630425795783382,6.48853898869563,695198,1
83,0.0076730169645133454,0.006381669998462248,8.410957271002498,3661658,1
14,0.0038864271736963893,0.0196078431372549,1.5261625497113125,82767,1
2,0.0002799664632481251,0.0010111223458038423,0.1996199259413468,13811,1
1,2.7833444667112003e-05,1.3112037112309842e-06,0.09533549892928948,1525314,1
9,0.0003164790789473313,0.024456521739130436,0.8494176603374535,23322,1
0,0,0.0,0,5617,1
1,9.254888895058815e-06,2.7831895352073476e-05,0.08627860733702925,107784,1
