Source,Target,Label
762659,3851864,0
4522048,3103261,0
2207872,87185,0
3869986,2127048,0
2195270,1706809,0
2014671,3338973,0
3910402,1345009,0
2770152,2222303,0
98792,338138,0
2985976,4503585,0
2776373,1713633,0
4162601,2177503,0
2152757,2867393,0
3877387,246110,0
4096113,1213904,0
3316602,507333,0
3691868,917352,0
4268717,2005218,0
550509,3560174,0
3032522,1496817,0
3663591,3359643,0
547406,47877,0
1345420,2997692,0
922844,2328937,0
3010731,585808,0
1463899,521082,0
860023,1007913,0
2234699,667093,0
4280198,1388890,0
1560302,1878881,0
4800509,1806140,0
3554372,3635624,0
2783901,633510,0
2270814,4606411,0
368178,1262420,0
4456436,692918,0
267002,1669031,0
50467,4269480,0
4546168,437600,0
549696,2959308,0
794717,2813580,0
508358,3721042,0
2012804,4624435,0
4177561,1846730,0
4846066,1078507,0
3946514,1681120,0
4144019,2005825,0
76822,420412,0
4574822,2925860,0
1383450,730245,0
4583565,2775289,0
4324937,4113522,0
1049254,1734136,0
916578,4833788,0
996421,568290,0
779354,3248934,0
4614893,1257080,0
2690329,4507545,0
3506630,2681519,0
1342278,3935397,0
1059371,3317600,0
896409,2124335,0
1250872,2580972,0
101866,626065,0
101790,3144061,0
3179090,426012,0
2634468,1301448,0
900045,1535465,0
3726070,2692685,0
3645802,2102797,0
1144249,241872,0
1045570,3149120,0
316519,2577036,0
1170943,812801,0
3335966,4414883,0
3155516,2400288,0
1054260,3372863,0
3664109,122727,0
1787015,1105785,0
1244064,4773960,0
1518539,4292425,0
96223,2500857,0
4271313,414487,0
3060207,2919882,0
893546,4801382,0
4489479,1287054,0
2253858,793116,0
563650,1069926,0
4014435,1449145,0
4334526,936255,0
1621194,3303326,0
3294675,4372857,0
228010,2697347,0
4534920,2588900,0
1052103,1122499,0
751958,73733,0
3308672,1802943,0
1988703,4168427,0
1606622,62372,0
1944820,3426461,0
4454955,42480,0
4082093,4349667,0
2004899,4403384,0
4070355,2657944,0
4634405,3726482,0
2797835,3378162,0
720143,106907,0
3740651,3209978,0
4046814,2402952,0
2685402,296458,0
664566,176321,0
4524567,4231588,0
1480945,2817423,0
962408,801174,0
2866059,1086606,0
942644,1827631,0
1818084,4017995,0
3980365,3796053,0
4174166,1062514,0
1502378,2125561,0
673103,2933562,0
4219880,3615290,0
625833,2209509,0
258740,2244322,0
4045663,2066599,0
1238243,3866238,0
2933886,4801062,0
2124847,2594515,0
31362,1898698,0
1908938,3155655,0
2704123,3428571,0
4741097,4261380,0
4283149,4654415,0
614737,1036044,0
3725512,3697394,0
4424482,3849162,0
2600129,2462241,0
1424003,544522,0
2071066,4620025,0
4400921,2351087,0
1531345,4375554,0
4135275,4393552,0
1372956,2261000,0
1699758,42730,0
2863839,3471446,0
1292360,649230,0
4776585,3048764,0
3463668,2306176,0
950152,130627,0
2663858,3359053,0
1471474,4019427,0
1660402,2353586,0
3161362,1669816,0
927648,486731,0
568016,3032813,0
2586202,1566393,0
1890534,3210060,0
971934,364523,0
4426940,685012,0
677843,2172055,0
3476678,2839249,0
2987127,1726803,0
880279,1803113,0
4563623,4438059,0
722852,4564792,0
2644829,256557,0
2135637,1957977,0
2740966,1295272,0
4114095,4706883,0
2226150,812559,0
2600689,128470,0
114530,4803236,0
4571528,1490232,0
2737725,3156658,0
1385033,3518810,0
1246897,1351302,0
277988,4628156,0
3254636,1166028,0
1737123,1839036,0
3528068,1785283,0
3757200,3060588,0
1118432,491670,0
2197079,2688331,0
347445,2034275,0
2273683,3583759,0
2313159,2975658,0
3509516,2414983,0
44639,2457593,0
3933885,180350,0
1519323,4637765,0
2909021,4083692,0
581810,1187184,0
597631,2533646,0
1968200,4254209,0
2697595,4750461,0
2202586,1889318,0
3055882,1331647,0
2539458,4759584,0
2328242,3809262,0
508440,1332754,0
1706585,3115319,0
621599,131455,0
355813,3519806,0
4411943,4408702,0
2910442,1991086,0
2250349,4099502,0
2760227,2160504,0
2849339,1471468,0
3561886,958430,0
2892330,4863789,0
3381244,271920,0
2236152,2555829,0
1684814,1913494,0
3061482,4378041,0
572906,824669,0
4511670,2548717,0
3513224,1285924,0
644174,1475384,0
1649842,964796,0
4385802,610185,0
1097671,4362037,0
2292708,2155958,0
852889,2187876,0
156748,4695414,0
749443,1743463,0
564008,1199959,0
4491614,2960591,0
3587606,1892862,0
1800310,4655134,0
3096323,2339860,0
2243765,4042059,0
68374,2483504,0
4689667,4406403,0
1825977,2676706,0
2267387,2820534,0
488934,2796468,0
2232294,1299771,0
908007,4697319,0
2376674,951,0
2438168,975664,0
575815,57615,0
4161557,3255961,0
3218328,3476335,0
2326048,2434275,0
2720061,1295993,0
4415799,3398773,0
4759505,2546698,0
568503,2190779,0
178715,2341533,0
2579485,3548255,0
4780438,165803,0
2524385,3540412,0
2497027,1951325,0
247440,2636740,0
1063485,3611174,0
3587511,2203470,0
500258,4029263,0
2332546,3282566,0
235762,4165151,0
1620758,2746852,0
1340820,4265486,0
3916522,3212376,0
205676,4545930,0
1125278,4563953,0
1339641,4609952,0
2928065,2208400,0
766758,3174625,0
2577057,818325,0
2374059,2001202,0
3728640,3836207,0
4303837,1756204,0
3807559,2212719,0
4264693,2719261,0
704024,4215864,0
1179810,2788116,0
924273,4016290,0
1499720,574663,0
2019124,3368282,0
1948115,785633,0
2049302,4696769,0
2380981,981788,0
2499636,4416021,0
3536966,4057830,0
1707093,4104999,0
3420481,2743398,0
1206527,4228342,0
3949123,2506764,0
3666966,2461697,0
1857024,1102586,0
2110297,383363,0
226162,4252574,0
2196817,3528121,0
4386553,1714659,0
1613822,137309,0
922901,4328247,0
3972257,4075519,0
4725418,1836991,0
1834165,3774226,0
4659443,59507,0
2839528,719397,0
3726253,4168034,0
2752173,2682499,0
4131386,3990279,0
2749734,3104774,0
200129,2483414,0
2077765,1727975,0
2670758,4665366,0
3213457,4370851,0
1664703,1192457,0
539497,1291155,0
1361519,1244469,0
374746,824826,0
4212028,4849713,0
2398694,1478592,0
2708974,4070417,0
3116729,1658882,0
1993813,2144159,0
4788393,1869697,0
2194328,4468954,0
2810189,3617179,0
3316836,3984738,0
2394923,1567018,0
3854216,2353926,0
1128912,1727658,0
4024582,1586758,0
2550845,661799,0
3144244,1742560,0
3371766,187741,0
4820420,3430072,0
422239,3300067,0
3205050,3316712,0
2977978,365126,0
3814136,1848669,0
2117135,253425,0
3174295,1386177,0
2196985,2703318,0
742562,2526045,0
4068186,1348579,0
2232342,3242517,0
2673815,4073254,0
1034206,2930318,0
3548533,4192927,0
2813125,2030468,0
1268935,2112581,0
242047,813128,0
3362580,2699863,0
3530559,3012327,0
4398809,789993,0
4620204,2124215,0
4228148,2818000,0
695758,2594271,0
40247,1636098,0
414237,2191170,0
2301162,3500,0
2291229,442712,0
3082714,685214,0
88330,101835,0
625117,1342891,0
1184075,32233,0
686530,1036878,0
3110836,951041,0
1494798,2849268,0
1729746,3432620,0
738812,2050900,0
1206121,2432151,0
4769385,2962329,0
2654281,286757,0
761607,1014801,0
3263558,4309083,0
1393476,4000675,0
3081556,3383308,0
2119929,3087437,0
2558221,2646269,0
4404593,1494852,0
496948,1382439,0
2859236,204750,0
2529205,255786,0
1317518,1689601,0
4445634,20635,0
3009975,1843400,0
2195918,403913,0
1620626,4274086,0
378834,1129403,0
646431,1745528,0
1147088,4774559,0
2343213,4728114,0
3441345,3069278,0
3289273,1440657,0
3923484,635893,0
3866984,2560605,0
2516360,3880372,0
1411900,3068270,0
1555610,4261444,0
2537588,2331034,0
4270051,4477934,0
4701034,860872,0
1156833,4141601,0
506582,4379034,0
2625362,4247911,0
1388859,1901689,0
1328479,209824,0
2118249,2819664,0
1517891,4537032,0
573431,70465,0
1853245,4415913,0
4839887,3016120,0
2379538,1922590,0
3226228,393172,0
494500,3063228,0
1486939,216983,0
124181,2781478,0
3076055,1411260,0
3972009,730978,0
3327548,3022154,0
2859387,2971587,0
2121380,4441397,0
96984,1891678,0
1398504,1801967,0
1588875,2502711,0
1225804,4451318,0
2154987,4473469,0
4225113,104431,0
4688857,2044742,0
401187,637480,0
2019674,624661,0
3095424,1573585,0
3020568,2270444,0
4009756,2748752,0
3285723,766106,0
4662044,4650752,0
1743607,660879,0
3483063,1200512,0
494216,4775259,0
2159445,966721,0
2716569,1522504,0
3931353,3682087,0
2823956,4687840,0
4019797,163693,0
3695372,1451074,0
2371629,2474580,0
1481623,2270045,0
3434349,4121124,0
2542355,1509151,0
4720437,4132502,0
2302967,2280431,0
1564236,4583944,0
4058385,1496062,0
4733289,1127857,0
2252986,4783050,0
2827245,1200104,0
1478405,1114573,0
1472802,3675720,0
3271497,1930272,0
2981332,4133132,0
1023915,89743,0
2067300,3873875,0
4716893,2305395,0
191323,4799661,0
629448,1664744,0
2415207,260301,0
3174604,2027437,0
2378454,1159651,0
4619288,3838412,0
80935,2541237,0
3000389,1836538,0
4565181,1806241,0
1693011,3420940,0
4292975,3222922,0
3824247,4485100,0
4460667,4136971,0
4845544,127843,0
2949518,2320644,0
1634500,913823,0
609985,1843594,0
1971054,902624,0
2627836,3964737,0
1983297,3139405,0
3563102,737040,0
1823624,3866385,0
727035,3598389,0
1506036,832124,0
3521455,3732059,0
2909671,1190290,0
4647174,2956050,0
1635194,4383756,0
838489,6109,0
1464165,4835765,0
24979,1972582,0
925978,2318999,0
4663306,141980,0
1484415,3070945,0
4654359,2613743,0
2570699,3690002,0
4648397,3059474,0
1524976,3891760,0
1698695,4087955,0
1384194,653746,0
2590765,53189,0
3242247,532167,0
1547217,2062701,0
3883606,2640301,0
3466300,883127,0
1269533,1346279,0
3267902,2253814,0
2742455,2793212,0
3608678,3916193,0
4419285,2191383,0
670960,3868479,0
583952,2319819,0
1969736,4730973,0
3427413,2076032,0
4831202,2703194,0
1403304,1094470,0
2127575,4419027,0
2283970,4245986,0
4263751,569841,0
2993292,3321170,0
4864638,2667943,0
2282843,2819395,0
1920012,1065273,0
1182117,3826648,0
2143761,1255423,0
656793,1046224,0
704443,648598,0
3794264,4470033,0
9124,3602072,0
1876243,2495727,0
1034470,515905,0
1390250,4275922,0
977628,1111819,0
1278385,4733555,0
141969,4355568,0
3541019,3209328,0
606099,2978592,0
1941817,34597,0
730057,1152182,0
2034628,461028,0
2814737,3493453,0
3365747,3527058,0
3687997,1562503,0
141572,3102299,0
4089096,2395451,0
1196018,1958774,0
1141193,2073326,0
1679824,1289548,0
2800152,3686637,0
4697682,1341424,0
4454863,180175,0
363013,4172981,0
2353393,617144,0
2940078,1139502,0
2098582,2707707,0
4360117,570281,0
3310412,2653004,0
4391177,4724730,0
4581986,4056067,0
456447,4775255,0
2153515,541742,0
3429006,481792,0
1356736,3926544,0
1163881,254286,0
420302,4085006,0
1199577,655593,0
2674488,4297662,0
3849292,4085814,0
1055502,1491125,0
4164564,2736311,0
698275,2110588,0
3701717,1707593,0
3235741,4751863,0
1874985,4435359,0
2342203,2955094,0
4250855,1494932,0
4793178,3282461,0
3165364,4260524,0
17365,2560350,0
2031356,1166563,0
3668216,4014211,0
3691403,4173480,0
343280,2601277,0
838897,2878887,0
281679,870941,0
3029575,258297,0
4845557,4501365,0
3269827,4201810,0
3964984,587857,0
3148945,3825441,0
3375936,2422407,0
317615,4361961,0
3359987,3950520,0
4079956,1597162,0
3095686,2607028,0
3733344,3007488,0
4273036,3234436,0
3542359,4674144,0
4583573,2178283,0
3902404,2004704,0
4602158,1996007,0
274435,1555850,0
1066352,904777,0
1105480,1958360,0
1228801,835258,0
1356157,3277551,0
3295288,1920577,0
1003260,1996865,0
3319683,1495260,0
4308905,4551081,0
2525987,1440405,0
2036269,402832,0
2020569,184928,0
1534884,3525487,0
1465505,315130,0
4661646,4757652,0
718072,2661177,0
3851903,502197,0
1176874,207585,0
900478,1522849,0
2274191,553845,0
444833,4858953,0
3463037,4778287,0
1339686,816982,0
2338383,2171114,0
79564,795479,0
1993841,700848,0
1536520,3292690,0
2476918,1023382,0
4161440,3384815,0
1347436,1860948,0
3449015,455411,0
1119342,4800587,0
2528335,1745171,0
788129,2610372,0
1535159,3135421,0
1711114,3047741,0
526538,3574433,0
2202244,1009543,0
1053742,1506420,0
3005935,4415812,0
3766968,3319708,0
4679043,1864731,0
1697926,233769,0
2662806,1531166,0
4326561,1372516,0
585547,4559181,0
65299,604651,0
1674530,4839517,0
4509526,4316656,0
1325321,313819,0
1808903,4416386,0
1242749,4307730,0
2374587,3583957,0
457489,3065336,0
62209,2865814,0
4341088,4513782,0
2856506,3858755,0
2007815,1233698,0
2237338,53556,0
3845193,1714586,0
411193,4486985,0
1329004,2999577,0
980094,2695514,0
2602056,1750634,0
1252712,2332497,0
493050,1842350,0
653137,2995135,0
126164,4467125,0
4165389,2429903,0
4021012,4175147,0
3266983,3719421,0
268068,99244,0
2743118,1058193,0
1820767,461484,0
3927399,2474313,0
3366822,1514649,0
451749,4519351,0
1999804,1442225,0
568122,710719,0
3396610,2410212,0
1555213,1573552,0
4803383,4795158,0
617877,3557851,0
498190,1377485,0
3700266,1854369,0
3671370,362638,0
4771656,3649118,0
2949886,2339494,0
2833857,4846370,0
822287,1385041,0
4431232,2240732,0
2353951,2722200,0
2677018,1654818,0
4063696,1975924,0
2130362,4066669,0
4475350,477440,0
4473542,2546927,0
2225967,4107450,0
3181984,2925436,0
4770250,3347179,0
4155350,101770,0
1785518,2413659,0
428988,1878968,0
2789269,360293,0
1554992,597274,0
3221162,4516772,0
3141069,3383071,0
12690,2680197,0
4019573,3402348,0
3177400,4098661,0
2016660,3840185,0
2448599,1456029,0
3107302,1166703,0
262572,4542707,0
4718792,3412742,0
410477,176286,0
2256381,64478,0
747454,2566526,0
774902,2626483,0
3947811,2855805,0
2063606,2743951,0
1773163,948242,0
1563032,4361778,0
2930064,1321783,0
2790357,98392,0
3788777,2530088,0
4476361,1676789,0
4112438,1445177,0
4213102,4853319,0
3394308,2482556,0
4087904,430125,0
2420391,1977708,0
4761446,1545215,0
3763953,1783871,0
3514700,1193482,0
2082220,990731,0
3624725,2451169,0
3760757,4461743,0
3913005,1444249,0
2738577,4084745,0
2927006,936937,0
151848,4190225,0
3238916,1421397,0
3054729,3965973,0
977591,1485520,0
2224833,3038848,0
1764558,1310926,0
3914150,322573,0
3947335,1902209,0
2377531,4236061,0
3139389,2436006,0
4347577,4152879,0
1396788,2728325,0
4856732,4472730,0
3415733,3061983,0
3887472,2985668,0
4557890,990030,0
1758193,1081098,0
1754015,4155145,0
2484834,4715446,0
4327303,921241,0
3674257,3425778,0
4045174,486938,0
2792702,964165,0
3479565,4103221,0
2020507,1578445,0
2870166,1628185,0
1841181,2991228,0
3893903,870712,0
1440000,4331882,0
3489380,470952,0
1435506,743242,0
2407008,997496,0
2450323,383811,0
21713,4414457,0
4062641,4116100,0
3793315,106754,0
358543,4454897,0
1871422,570575,0
4414481,4756730,0
3746307,2680227,0
1524957,3523696,0
4322426,1614230,0
3270232,667617,0
4432791,3292617,0
1050545,4220896,0
790698,2512466,0
2601073,51835,0
4175105,3627066,0
1039299,1190097,0
2299053,2376242,0
1076405,2978035,0
3573370,3368727,0
4703906,74459,0
1438504,531436,0
4626881,2984483,0
1570613,425568,0
4557444,3185725,0
4560017,4556897,0
1210619,3445601,0
1698323,2027548,0
4051151,2133057,0
388975,328290,0
3660773,2931828,0
2386632,819988,0
2342103,1716208,0
4343025,1585609,0
1007336,109805,0
3686128,1882423,0
1583113,1629553,0
1022022,1185568,0
3809571,4004901,0
4548837,2614186,0
1044961,3170898,0
3298825,2251361,0
4267439,1517220,0
2537081,753610,0
1382255,2122220,0
391742,2729775,0
3968682,2571912,0
2617452,3476341,0
2417056,4732744,0
4443685,304504,0
690646,2000312,0
3155769,482441,0
4247348,3165851,0
1813260,1759235,0
942405,4379154,0
2482875,1418019,0
3192049,935327,0
2248275,1970661,0
3358967,2872771,0
1258883,3511904,0
203234,1531629,0
2998306,1885049,0
736886,4578811,0
3791902,1050343,0
2297776,4133110,0
331934,4769527,0
3067987,2526400,0
1359689,2141442,0
2079949,2138564,0
340052,3946527,0
4266357,3031471,0
2496346,115101,0
4796372,2850335,0
4772932,1624979,0
2475526,1616061,0
1194320,680064,0
1095884,1246562,0
3516386,3902527,0
799037,3334743,0
954176,2438251,0
3261824,121776,0
3889975,4843488,0
4105523,1338229,0
1300152,4090576,0
249542,2027146,0
2600027,94643,0
2423818,2778657,0
4730557,1701894,0
3574879,597566,0
1301086,2928645,0
2020176,2003163,0
2014324,4282329,0
2297844,163432,0
4715704,2583836,0
1144948,3357059,0
4307749,1499336,0
2311141,3846005,0
3663434,2673997,0
423,948241,0
3556479,3295071,0
4810741,2817205,0
4295796,4809669,0
4510260,1524790,0
753348,3704791,0
3883932,3188602,0
4608545,4026638,0
4249690,4505505,0
4771234,2302717,0
2838723,3283648,0
3599957,1802242,0
2461129,3090364,0
2925335,3755658,0
3308320,622331,0
943116,3871997,0
1401473,2975697,0
2555938,4810560,0
3663533,1767325,0
3111214,4288528,0
2404647,2645229,0
3407222,2781580,0
3721089,2275120,0
3834499,4040652,0
3588717,3802951,0
1337948,524628,0
1739490,4120627,0
4504753,1876343,0
3898600,1318702,0
919288,345267,0
2449957,342786,0
1564662,2412189,0
1699309,4775649,0
1412801,3643774,0
1502518,1988446,0
40014,1668335,0
2445647,2961702,0
3654848,3293508,0
3024679,2724414,0
4857774,2450328,0
3685436,980330,0
588213,1335586,0
2031632,2444270,0
1658397,4194883,0
2895149,289862,0
3702994,3553186,0
4756635,3841376,0
439233,1010134,0
2838000,922784,0
1787009,3599420,0
1194803,1594696,0
3642407,296820,0
625535,1810860,0
2810866,2118649,0
1261688,2098931,0
4684379,1818112,0
1715511,2242098,0
4065915,2957070,0
4682216,4741361,0
2942192,2778023,0
46993,2310561,0
681894,2430827,0
4129121,239781,0
4786965,3017241,0
2925656,3321668,0
1440914,4339047,0
3635501,4532582,0
2345026,1311942,0
601100,570334,0
4536559,29820,0
304032,1587372,0
2908177,1148260,0
3962007,3141548,0
1682018,2999746,0
2441377,707191,0
430320,203947,0
1566229,3382138,0
1691015,4736470,0
1666706,3181570,0
4551778,231423,0
1926259,2498716,0
1622002,2385342,0
2353242,4504254,0
252850,260707,0
2551090,3172751,0
1112023,1897303,0
3474319,2930478,0
368683,2234691,0
3746863,3957970,0
2543708,3503270,0
3017381,342916,0
1092825,3702347,0
370788,1758685,0
955433,2370647,0
2555181,1804801,0
1145944,315876,0
1239247,1752345,0
2321730,3357845,0
1884847,1812746,0
1483329,45533,0
3366243,4090578,0
2729218,4676481,0
3837675,1785417,0
448703,1628696,0
4596216,2868674,0
1626468,4561880,0
4076567,639045,0
4156080,2425154,0
2069367,1188962,0
655544,4003563,0
1491314,3435376,0
4773407,1674774,0
572453,893095,0
2560075,2511485,0
417999,2791881,0
4684343,2968932,0
2225234,1745128,0
3416611,468645,0
3126400,965209,0
3948919,2390730,0
3059602,1195797,0
849737,3294337,0
4793855,3770478,0
808521,2622548,0
2740848,570405,0
1987890,1286055,0
574304,3944999,0
4070201,4089740,0
4448638,1074074,0
1780847,3782569,0
3449750,3471952,0
236658,4211586,0
466553,3423087,0
4573905,1741753,0
3539695,2394068,0
559516,4841216,0
246641,3773507,0
2116578,583214,0
2188760,494621,0
2812809,3685578,0
2065724,3288113,0
238160,4642453,0
4268885,2087887,0
4606282,844396,0
2264273,3802066,0
2834663,723471,0
4758576,565459,0
2945656,2067395,0
4131520,724462,0
704252,1382986,0
4632673,4190983,0
988057,1200499,0
2841156,2902921,0
1832536,1260120,0
1444839,4210698,0
3193250,412958,0
579212,2755905,0
1859993,616748,0
4154571,2876209,0
1734737,294852,0
2498720,1403733,0
3532084,701771,0
4663744,1023813,0
4247039,1696569,0
4432889,4412167,0
714800,4642090,0
2194340,2948748,0
2233935,1036857,0
635740,2780515,0
4099493,1509759,0
3583412,4344459,0
4417584,4054373,0
359412,2455037,0
532349,2613334,0
2523750,665253,0
1591517,2409644,0
3383568,4849640,0
3059929,2453879,0
3265785,3287433,0
1513569,2884717,0
2641175,1182681,0
1607519,1698155,0
4332818,1610223,0
2295095,48597,0
2944386,2221016,0
4423464,3845000,0
4719473,4658864,0
4167784,4202668,0
4802313,3272723,0
1853731,824953,0
471783,153774,0
2345007,4846618,0
1019104,2372539,0
4394256,2433694,0
3557530,10710,0
353,3396242,0
745187,1611088,0
2454551,4689548,0
1610400,784310,0
237770,455902,0
3598622,3011739,0
4253423,2029123,0
660518,4835934,0
2632035,3386078,0
80635,4714208,0
2847004,4722493,0
940657,4574348,0
3954437,703104,0
3212345,29853,0
3166948,4249109,0
1550555,206167,0
4386308,1658507,0
3427111,3299178,0
3774368,4349771,0
1036610,3208177,0
2776885,4716001,0
2834970,4760517,0
3738844,3842294,0
3657781,963678,0
768641,1505430,0
3807419,3668904,0
681527,4101033,0
2149156,282606,0
1471173,566216,0
4044232,3139533,0
1266828,3424501,0
175766,840180,0
2208061,2078874,0
1782883,1907048,0
836779,3363992,0
765432,3307769,0
1581857,2095028,0
3529237,3688809,0
1709984,1629205,0
1517764,2646924,0
3769175,3250845,0
1818183,898415,0
1346503,3149124,0
3243830,1261068,0
1482705,1687792,0
3079115,2305531,0
2871949,2737160,0
3548796,3090066,0
1898827,2580374,0
2801072,326477,0
1926995,353165,0
2747712,486782,0
1346047,4296374,0
3948095,642778,0
259957,4142349,0
4735879,826300,0
4572760,3142035,0
4753246,2739682,0
2767388,1912806,0
1469098,681410,0
2280125,3428603,0
1311756,2603505,0
3039262,3772209,0
3485330,58883,0
1263085,4151062,0
3192344,3237396,0
2667519,2895527,0
4130524,4232663,0
881377,958079,0
1874313,3385899,0
1164943,3459947,0
631070,4823504,0
1507361,2972205,0
26670,1249861,0
360251,3345926,0
231091,4101065,0
4589727,465082,0
4146697,3263316,0
2015337,4048600,0
2143872,4382739,0
4835126,154134,0
705019,1175735,0
2647114,2595558,0
48775,129874,0
3512577,3514259,0
4134704,4604008,0
2345915,3844542,0
1577473,1465718,0
1200191,793923,0
1927525,4468495,0
1466266,211334,0
2925998,2506434,0
448735,941980,0
4590647,120804,0
4796287,642823,0
890419,4767663,0
1211790,210592,0
84729,1913446,0
1940460,2003176,0
1127136,367594,0
4423851,2117996,0
2373316,1527682,0
4532636,2418875,0
83509,1722505,0
1656196,1038517,0
946644,3533330,0
2423743,1264395,0
3584947,2268579,0
1230893,767505,0
4015618,2097530,0
332936,4695630,0
3828147,3823704,0
3233069,3065720,0
2419886,1390587,0
660753,5649,0
43826,2065381,0
2700209,4099962,0
3945964,357917,0
1880931,3903261,0
2641815,2135698,0
3661138,843763,0
3001060,4410271,0
3329147,1146954,0
4180750,749007,0
2601371,187015,0
3020059,4501807,0
3352261,1855319,0
4854249,1746767,0
3511939,3872083,0
2879761,2700622,0
459138,3633071,0
3384119,3635624,0
2324986,4755059,0
1293618,2577577,0
177989,3322082,0
3488952,1579066,0
366037,4260144,0
1266528,551814,0
2741908,3554344,0
782469,3560562,0
3385733,2125884,0
2326082,3662648,0
1335137,705366,0
2079285,2820694,0
2773818,4142840,0
4166527,2353898,0
1011560,2396088,0
2350457,2514033,0
2206834,4593766,0
1334051,588183,0
341130,675022,0
1297909,3943310,0
2578331,2936774,0
719010,4389772,0
4675007,555300,0
4123727,1197122,0
1041564,3427427,0
790477,17892,0
1589097,3885471,0
2381177,4760580,0
4554260,3968225,0
1264894,1891354,0
197950,4533882,0
4840995,1709658,0
2500939,2970272,0
2630709,3507574,0
1279631,4005666,0
4137719,2475082,0
2337281,2538108,0
4389012,3586799,0
4247245,651780,0
612633,3526810,0
1271893,4113606,0
394870,3260202,0
4024711,1997263,0
1940987,3657976,0
3045328,4063088,0
2117245,4804421,0
1561504,436990,0
4774958,3553218,0
4256832,3082578,0
3237556,1201494,0
169109,3421910,0
810261,3632150,0
2087208,3637246,0
2863971,4671273,0
3782124,211520,0
3997657,51317,0
2854205,4252426,0
3832911,1722213,0
4770385,3083852,0
3523499,3341113,0
4104691,2554724,0
1033869,1419379,0
2583393,3013079,0
745917,2223100,0
156463,2847073,0
3550960,857632,0
287592,2883123,0
1362758,1852685,0
4357701,225702,0
1316250,4519191,0
341933,4811720,0
3008783,1073050,0
455319,3039616,0
3540011,2464400,0
2974621,887397,0
3989663,3048775,0
1395743,2026012,0
2122888,1351376,0
1039510,1824719,0
791473,3308301,0
800092,2086654,0
838618,4653813,0
2060871,3255361,0
1665513,4038542,0
3031691,1002773,0
4316923,2634327,0
2252037,50354,0
875657,3531308,0
3449586,4195895,0
3423776,2935293,0
1344845,2240120,0
1368238,1201989,0
4446809,4724276,0
2216447,1225314,0
3544358,1670680,0
156828,1891210,0
4275993,3467216,0
2080615,4631276,0
3470394,4562866,0
2336526,82043,0
4749269,4210498,0
4038606,685131,0
4844648,3697777,0
2511280,3883096,0
1009847,704480,0
1286082,711269,0
115714,470462,0
3902202,1366396,0
2339294,4121102,0
4712492,427670,0
2104897,4811957,0
2298616,4431647,0
4109342,4057500,0
3408323,2029160,0
